seed,arm,split,k,hit_k
85000,withheld,control,21,0.595
85000,withheld,control,22,0.613
85000,withheld,control,23,0.625
85000,withheld,control,24,0.637
85000,withheld,control,25,0.651
85000,withheld,control,26,0.665
85000,withheld,control,27,0.676
85000,withheld,control,28,0.69
85000,withheld,control,29,0.7
85000,withheld,control,30,0.715
85000,withheld,control,31,0.719
85000,withheld,control,32,0.73
85000,withheld,control,33,0.743
85000,withheld,control,34,0.747
85000,withheld,control,35,0.755
85000,withheld,control,36,0.762
85000,withheld,control,37,0.775
85000,withheld,control,38,0.784
85000,withheld,control,39,0.791
85000,withheld,control,40,0.798
85000,withheld,control,41,0.809
85000,withheld,control,42,0.814
85000,withheld,control,43,0.819
85000,withheld,control,44,0.828
85000,withheld,control,45,0.837
85000,withheld,control,46,0.845
85000,withheld,control,47,0.855
85000,withheld,control,48,0.866
85000,withheld,control,49,0.871
85000,withheld,control,50,0.879
85000,withheld,control,51,0.883
85000,withheld,control,52,0.886
85000,withheld,control,53,0.888
85000,withheld,control,54,0.892
85000,withheld,control,55,0.898
85000,withheld,control,56,0.901
85000,withheld,control,57,0.903
85000,withheld,control,58,0.913
85000,withheld,control,59,0.916
85000,withheld,control,60,0.919
85000,withheld,control,61,0.923
85000,withheld,control,62,0.929
85000,withheld,control,63,0.936
85000,withheld,control,64,0.939
85000,withheld,control,65,0.943
85000,withheld,control,66,0.946
85000,withheld,control,67,0.95
85000,withheld,control,68,0.955
85000,withheld,control,69,0.959
85000,withheld,control,70,0.964
85000,withheld,control,71,0.966
85000,withheld,control,72,0.966
85000,withheld,control,73,0.968
85000,withheld,control,74,0.969
85000,withheld,control,75,0.973
85000,withheld,control,76,0.974
85000,withheld,control,77,0.975
85000,withheld,control,78,0.976
85000,withheld,control,79,0.978
85000,withheld,control,80,0.979
85000,withheld,control,81,0.98
85000,withheld,control,82,0.982
85000,withheld,control,83,0.982
85000,withheld,control,84,0.984
85000,withheld,control,85,0.986
85000,withheld,control,86,0.988
85000,withheld,control,87,0.988
85000,withheld,control,88,0.988
85000,withheld,control,89,0.99
85000,withheld,control,90,0.99
85000,withheld,control,91,0.991
85000,withheld,control,92,0.992
85000,withheld,control,93,0.993
85000,withheld,control,94,0.997
85000,withheld,control,95,0.997
85000,withheld,control,96,0.998
85000,withheld,control,97,0.998
85000,withheld,control,98,0.998
85000,withheld,control,99,0.998
85000,withheld,control,100,0.998
85000,withheld,control,101,0.998
85000,withheld,control,102,0.998
85000,withheld,control,103,0.998
85000,withheld,control,104,0.998
85000,withheld,control,105,0.998
85000,withheld,control,106,0.998
85000,withheld,control,107,0.998
85000,withheld,control,108,0.998
85000,withheld,control,109,0.998
85000,withheld,control,110,0.998
85000,withheld,control,111,0.999
85000,withheld,control,112,0.999
85000,withheld,control,113,0.999
85000,withheld,control,114,0.999
85000,withheld,control,115,1.0
85000,withheld,control,116,1.0
85000,withheld,control,117,1.0
85000,withheld,control,118,1.0
85000,withheld,control,119,1.0
85000,withheld,control,120,1.0
85000,withheld,control,121,1.0
85000,withheld,control,122,1.0
85000,withheld,control,123,1.0
85000,withheld,control,124,1.0
85000,withheld,control,125,1.0
85001,random,withheld,1,0.025
85001,random,withheld,2,0.043
85001,random,withheld,3,0.063
85001,random,withheld,4,0.075
85001,random,withheld,5,0.098
85001,random,withheld,6,0.108
85001,random,withheld,7,0.124
85001,random,withheld,8,0.138
85001,random,withheld,9,0.15
85001,random,withheld,10,0.18
85001,random,withheld,11,0.2
85001,random,withheld,12,0.218
85001,random,withheld,13,0.233
85001,random,withheld,14,0.25
85001,random,withheld,15,0.274
85001,random,withheld,16,0.294
85001,random,withheld,17,0.321
85001,random,withheld,18,0.33
85001,random,withheld,19,0.343
85001,random,withheld,20,0.359
85001,random,withheld,21,0.374
85001,random,withheld,22,0.396
85001,random,withheld,23,0.415
85001,random,withheld,24,0.428
85001,random,withheld,25,0.449
85001,random,withheld,26,0.469
85001,random,withheld,27,0.478
85001,random,withheld,28,0.492
85001,random,withheld,29,0.507
85001,random,withheld,30,0.521
85001,random,withheld,31,0.535
85001,random,withheld,32,0.55
85001,random,withheld,33,0.565
85001,random,withheld,34,0.582
85001,random,withheld,35,0.602
85001,random,withheld,36,0.614
85001,random,withheld,37,0.629
85001,random,withheld,38,0.648
85001,random,withheld,39,0.658
85001,random,withheld,40,0.674
85001,random,withheld,41,0.691
85001,random,withheld,42,0.703
85001,random,withheld,43,0.716
85001,random,withheld,44,0.726
85001,random,withheld,45,0.736
85001,random,withheld,46,0.744
85001,random,withheld,47,0.751
85001,random,withheld,48,0.757
85001,random,withheld,49,0.763
85001,random,withheld,50,0.779
85001,random,withheld,51,0.782
85001,random,withheld,52,0.792
85001,random,withheld,53,0.8
85001,random,withheld,54,0.809
85001,random,withheld,55,0.813
85001,random,withheld,56,0.824
85001,random,withheld,57,0.833
85001,random,withheld,58,0.839
85001,random,withheld,59,0.846
85001,random,withheld,60,0.85
85001,random,withheld,61,0.863
85001,random,withheld,62,0.873
85001,random,withheld,63,0.877
85001,random,withheld,64,0.885
85001,random,withheld,65,0.892
85001,random,withheld,66,0.897
85001,random,withheld,67,0.902
85001,random,withheld,68,0.912
85001,random,withheld,69,0.916
85001,random,withheld,70,0.919
85001,random,withheld,71,0.928
85001,random,withheld,72,0.933
85001,random,withheld,73,0.941
85001,random,withheld,74,0.946
85001,random,withheld,75,0.948
85001,random,withheld,76,0.95
85001,random,withheld,77,0.953
85001,random,withheld,78,0.958
85001,random,withheld,79,0.962
85001,random,withheld,80,0.967
85001,random,withheld,81,0.971
85001,random,withheld,82,0.972
85001,random,withheld,83,0.973
85001,random,withheld,84,0.976
85001,random,withheld,85,0.978
85001,random,withheld,86,0.979
85001,random,withheld,87,0.982
85001,random,withheld,88,0.983
85001,random,withheld,89,0.987
85001,random,withheld,90,0.989
85001,random,withheld,91,0.989
85001,random,withheld,92,0.99
85001,random,withheld,93,0.992
85001,random,withheld,94,0.994
85001,random,withheld,95,0.995
85001,random,withheld,96,0.996
85001,random,withheld,97,0.997
85001,random,withheld,98,0.998
85001,random,withheld,99,0.998
85001,random,withheld,100,0.998
85001,random,withheld,101,0.998
85001,random,withheld,102,0.998
85001,random,withheld,103,0.998
85001,random,withheld,104,0.998
85001,random,withheld,105,0.998
85001,random,withheld,106,0.999
85001,random,withheld,107,0.999
85001,random,withheld,108,1.0
85001,random,withheld,109,1.0
85001,random,withheld,110,1.0
85001,random,withheld,111,1.0
85001,random,withheld,112,1.0
85001,random,withheld,113,1.0
85001,random,withheld,114,1.0
85001,random,withheld,115,1.0
85001,random,withheld,116,1.0
85001,random,withheld,117,1.0
85001,random,withheld,118,1.0
85001,random,withheld,119,1.0
85001,random,withheld,120,1.0
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.156
85001,random,control,2,0.218
85001,random,control,3,0.245
85001,random,control,4,0.279
85001,random,control,5,0.297
85001,random,control,6,0.322
85001,random,control,7,0.339
85001,random,control,8,0.351
85001,random,control,9,0.365
85001,random,control,10,0.383
85001,random,control,11,0.397
85001,random,control,12,0.415
85001,random,control,13,0.433
85001,random,control,14,0.443
85001,random,control,15,0.456
85001,random,control,16,0.482
85001,random,control,17,0.493
85001,random,control,18,0.497
85001,random,control,19,0.51
85001,random,control,20,0.527
85001,random,control,21,0.543
85001,random,control,22,0.56
85001,random,control,23,0.573
85001,random,control,24,0.579
85001,random,control,25,0.596
85001,random,control,26,0.603
85001,random,control,27,0.621
85001,random,control,28,0.636
85001,random,control,29,0.645
85001,random,control,30,0.656
85001,random,control,31,0.669
85001,random,control,32,0.677
85001,random,control,33,0.684
85001,random,control,34,0.696
85001,random,control,35,0.704
85001,random,control,36,0.713
85001,random,control,37,0.726
85001,random,control,38,0.732
85001,random,control,39,0.735
85001,random,control,40,0.738
85001,random,control,41,0.745
85001,random,control,42,0.752
85001,random,control,43,0.756
85001,random,control,44,0.762
85001,random,control,45,0.769
85001,random,control,46,0.774
85001,random,control,47,0.778
85001,random,control,48,0.782
85001,random,control,49,0.788
85001,random,control,50,0.789
85001,random,control,51,0.796
85001,random,control,52,0.799
85001,random,control,53,0.805
85001,random,control,54,0.811
85001,random,control,55,0.821
85001,random,control,56,0.826
85001,random,control,57,0.83
85001,random,control,58,0.837
85001,random,control,59,0.841
85001,random,control,60,0.846
85001,random,control,61,0.85
85001,random,control,62,0.852
85001,random,control,63,0.856
85001,random,control,64,0.864
85001,random,control,65,0.87
85001,random,control,66,0.873
85001,random,control,67,0.878
85001,random,control,68,0.882
85001,random,control,69,0.891
85001,random,control,70,0.892
85001,random,control,71,0.898
85001,random,control,72,0.902
85001,random,control,73,0.908
85001,random,control,74,0.911
85001,random,control,75,0.915
85001,random,control,76,0.917
85001,random,control,77,0.925
85001,random,control,78,0.93
85001,random,control,79,0.933
85001,random,control,80,0.935
85001,random,control,81,0.938
85001,random,control,82,0.942
85001,random,control,83,0.948
85001,random,control,84,0.95
85001,random,control,85,0.953
85001,random,control,86,0.955
85001,random,control,87,0.957
85001,random,control,88,0.958
85001,random,control,89,0.959
85001,random,control,90,0.96
85001,random,control,91,0.963
85001,random,control,92,0.966
85001,random,control,93,0.967
85001,random,control,94,0.969
85001,random,control,95,0.971
85001,random,control,96,0.972
85001,random,control,97,0.975
85001,random,control,98,0.976
85001,random,control,99,0.978
85001,random,control,100,0.98
85001,random,control,101,0.981
85001,random,control,102,0.981
85001,random,control,103,0.984
85001,random,control,104,0.985
85001,random,control,105,0.986
85001,random,control,106,0.988
85001,random,control,107,0.989
85001,random,control,108,0.993
85001,random,control,109,0.994
85001,random,control,110,0.995
85001,random,control,111,0.996
85001,random,control,112,0.997
85001,random,control,113,0.999
85001,random,control,114,0.999
85001,random,control,115,0.999
85001,random,control,116,0.999
85001,random,control,117,0.999
85001,random,control,118,0.999
85001,random,control,119,1.0
85001,random,control,120,1.0
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.008
85001,withheld,withheld,2,0.011
85001,withheld,withheld,3,0.013
85001,withheld,withheld,4,0.016
85001,withheld,withheld,5,0.016
85001,withheld,withheld,6,0.021
85001,withheld,withheld,7,0.027
85001,withheld,withheld,8,0.038
85001,withheld,withheld,9,0.044
85001,withheld,withheld,10,0.047
85001,withheld,withheld,11,0.053
85001,withheld,withheld,12,0.059
85001,withheld,withheld,13,0.07
85001,withheld,withheld,14,0.074
85001,withheld,withheld,15,0.08
85001,withheld,withheld,16,0.083
85001,withheld,withheld,17,0.092
85001,withheld,withheld,18,0.1
85001,withheld,withheld,19,0.11
85001,withheld,withheld,20,0.122
85001,withheld,withheld,21,0.133
85001,withheld,withheld,22,0.143
85001,withheld,withheld,23,0.153
85001,withheld,withheld,24,0.164
85001,withheld,withheld,25,0.168
85001,withheld,withheld,26,0.183
85001,withheld,withheld,27,0.189
85001,withheld,withheld,28,0.198
85001,withheld,withheld,29,0.205
85001,withheld,withheld,30,0.213
85001,withheld,withheld,31,0.221
85001,withheld,withheld,32,0.227
85001,withheld,withheld,33,0.234
85001,withheld,withheld,34,0.237
85001,withheld,withheld,35,0.247
85001,withheld,withheld,36,0.257
85001,withheld,withheld,37,0.26
85001,withheld,withheld,38,0.269
85001,withheld,withheld,39,0.279
85001,withheld,withheld,40,0.29
85001,withheld,withheld,41,0.297
85001,withheld,withheld,42,0.304
85001,withheld,withheld,43,0.315
85001,withheld,withheld,44,0.325
85001,withheld,withheld,45,0.328
85001,withheld,withheld,46,0.338
85001,withheld,withheld,47,0.351
85001,withheld,withheld,48,0.363
85001,withheld,withheld,49,0.372
85001,withheld,withheld,50,0.383
85001,withheld,withheld,51,0.39
85001,withheld,withheld,52,0.398
85001,withheld,withheld,53,0.408
85001,withheld,withheld,54,0.42
85001,withheld,withheld,55,0.434
85001,withheld,withheld,56,0.442
85001,withheld,withheld,57,0.449
85001,withheld,withheld,58,0.464
85001,withheld,withheld,59,0.479
85001,withheld,withheld,60,0.495
85001,withheld,withheld,61,0.506
85001,withheld,withheld,62,0.518
85001,withheld,withheld,63,0.536
85001,withheld,withheld,64,0.555
85001,withheld,withheld,65,0.57
85001,withheld,withheld,66,0.584
85001,withheld,withheld,67,0.598
85001,withheld,withheld,68,0.613
85001,withheld,withheld,69,0.63
85001,withheld,withheld,70,0.643
85001,withheld,withheld,71,0.657
85001,withheld,withheld,72,0.669
85001,withheld,withheld,73,0.682
85001,withheld,withheld,74,0.695
85001,withheld,withheld,75,0.711
85001,withheld,withheld,76,0.72
85001,withheld,withheld,77,0.733
85001,withheld,withheld,78,0.743
85001,withheld,withheld,79,0.761
85001,withheld,withheld,80,0.773
85001,withheld,withheld,81,0.784
85001,withheld,withheld,82,0.795
85001,withheld,withheld,83,0.806
85001,withheld,withheld,84,0.817
85001,withheld,withheld,85,0.827
85001,withheld,withheld,86,0.829
85001,withheld,withheld,87,0.84
85001,withheld,withheld,88,0.847
85001,withheld,withheld,89,0.854
85001,withheld,withheld,90,0.86
85001,withheld,withheld,91,0.865
85001,withheld,withheld,92,0.875
85001,withheld,withheld,93,0.88
85001,withheld,withheld,94,0.895
85001,withheld,withheld,95,0.901
85001,withheld,withheld,96,0.912
85001,withheld,withheld,97,0.918
85001,withheld,withheld,98,0.929
85001,withheld,withheld,99,0.933
85001,withheld,withheld,100,0.944
85001,withheld,withheld,101,0.954
85001,withheld,withheld,102,0.961
85001,withheld,withheld,103,0.968
85001,withheld,withheld,104,0.973
85001,withheld,withheld,105,0.977
85001,withheld,withheld,106,0.983
85001,withheld,withheld,107,0.985
85001,withheld,withheld,108,0.99
85001,withheld,withheld,109,0.993
85001,withheld,withheld,110,0.996
85001,withheld,withheld,111,0.996
85001,withheld,withheld,112,0.997
85001,withheld,withheld,113,0.998
85001,withheld,withheld,114,0.999
85001,withheld,withheld,115,0.999
85001,withheld,withheld,116,1.0
85001,withheld,withheld,117,1.0
85001,withheld,withheld,118,1.0
85001,withheld,withheld,119,1.0
85001,withheld,withheld,120,1.0
85001,withheld,withheld,121,1.0
85001,withheld,withheld,122,1.0
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.116
85001,withheld,control,2,0.2
85001,withheld,control,3,0.237
85001,withheld,control,4,0.259
85001,withheld,control,5,0.285
85001,withheld,control,6,0.31
85001,withheld,control,7,0.329
85001,withheld,control,8,0.343
85001,withheld,control,9,0.372
85001,withheld,control,10,0.391
85001,withheld,control,11,0.415
85001,withheld,control,12,0.432
85001,withheld,control,13,0.452
85001,withheld,control,14,0.474
85001,withheld,control,15,0.487
85001,withheld,control,16,0.509
85001,withheld,control,17,0.524
85001,withheld,control,18,0.542
85001,withheld,control,19,0.559
85001,withheld,control,20,0.576
85001,withheld,control,21,0.592
85001,withheld,control,22,0.608
85001,withheld,control,23,0.617
85001,withheld,control,24,0.633
85001,withheld,control,25,0.652
85001,withheld,control,26,0.665
85001,withheld,control,27,0.678
85001,withheld,control,28,0.69
85001,withheld,control,29,0.707
85001,withheld,control,30,0.714
85001,withheld,control,31,0.72
85001,withheld,control,32,0.726
85001,withheld,control,33,0.736
85001,withheld,control,34,0.749
85001,withheld,control,35,0.753
85001,withheld,control,36,0.764
85001,withheld,control,37,0.771
85001,withheld,control,38,0.776
85001,withheld,control,39,0.786
85001,withheld,control,40,0.792
85001,withheld,control,41,0.804
85001,withheld,control,42,0.817
85001,withheld,control,43,0.829
85001,withheld,control,44,0.833
85001,withheld,control,45,0.838
85001,withheld,control,46,0.849
85001,withheld,control,47,0.851
85001,withheld,control,48,0.861
85001,withheld,control,49,0.867
85001,withheld,control,50,0.87
85001,withheld,control,51,0.879
85001,withheld,control,52,0.885
85001,withheld,control,53,0.89
85001,withheld,control,54,0.898
85001,withheld,control,55,0.903
85001,withheld,control,56,0.911
