seed,arm,split,k,hit_k
85000,withheld,control,5,0.136
85000,withheld,control,6,0.156
85000,withheld,control,7,0.171
85000,withheld,control,8,0.194
85000,withheld,control,9,0.215
85000,withheld,control,10,0.241
85000,withheld,control,11,0.27
85000,withheld,control,12,0.296
85000,withheld,control,13,0.318
85000,withheld,control,14,0.344
85000,withheld,control,15,0.371
85000,withheld,control,16,0.391
85000,withheld,control,17,0.41
85000,withheld,control,18,0.423
85000,withheld,control,19,0.438
85000,withheld,control,20,0.459
85000,withheld,control,21,0.475
85000,withheld,control,22,0.494
85000,withheld,control,23,0.508
85000,withheld,control,24,0.523
85000,withheld,control,25,0.54
85000,withheld,control,26,0.554
85000,withheld,control,27,0.57
85000,withheld,control,28,0.585
85000,withheld,control,29,0.605
85000,withheld,control,30,0.622
85000,withheld,control,31,0.636
85000,withheld,control,32,0.648
85000,withheld,control,33,0.662
85000,withheld,control,34,0.674
85000,withheld,control,35,0.684
85000,withheld,control,36,0.695
85000,withheld,control,37,0.711
85000,withheld,control,38,0.72
85000,withheld,control,39,0.735
85000,withheld,control,40,0.747
85000,withheld,control,41,0.759
85000,withheld,control,42,0.774
85000,withheld,control,43,0.782
85000,withheld,control,44,0.793
85000,withheld,control,45,0.799
85000,withheld,control,46,0.806
85000,withheld,control,47,0.813
85000,withheld,control,48,0.821
85000,withheld,control,49,0.827
85000,withheld,control,50,0.834
85000,withheld,control,51,0.838
85000,withheld,control,52,0.846
85000,withheld,control,53,0.853
85000,withheld,control,54,0.864
85000,withheld,control,55,0.873
85000,withheld,control,56,0.879
85000,withheld,control,57,0.887
85000,withheld,control,58,0.895
85000,withheld,control,59,0.899
85000,withheld,control,60,0.903
85000,withheld,control,61,0.908
85000,withheld,control,62,0.909
85000,withheld,control,63,0.916
85000,withheld,control,64,0.917
85000,withheld,control,65,0.925
85000,withheld,control,66,0.926
85000,withheld,control,67,0.932
85000,withheld,control,68,0.934
85000,withheld,control,69,0.936
85000,withheld,control,70,0.938
85000,withheld,control,71,0.943
85000,withheld,control,72,0.946
85000,withheld,control,73,0.948
85000,withheld,control,74,0.95
85000,withheld,control,75,0.954
85000,withheld,control,76,0.959
85000,withheld,control,77,0.966
85000,withheld,control,78,0.968
85000,withheld,control,79,0.97
85000,withheld,control,80,0.971
85000,withheld,control,81,0.974
85000,withheld,control,82,0.976
85000,withheld,control,83,0.976
85000,withheld,control,84,0.978
85000,withheld,control,85,0.978
85000,withheld,control,86,0.983
85000,withheld,control,87,0.985
85000,withheld,control,88,0.986
85000,withheld,control,89,0.986
85000,withheld,control,90,0.987
85000,withheld,control,91,0.988
85000,withheld,control,92,0.988
85000,withheld,control,93,0.989
85000,withheld,control,94,0.99
85000,withheld,control,95,0.99
85000,withheld,control,96,0.991
85000,withheld,control,97,0.993
85000,withheld,control,98,0.993
85000,withheld,control,99,0.993
85000,withheld,control,100,0.995
85000,withheld,control,101,0.995
85000,withheld,control,102,0.995
85000,withheld,control,103,0.995
85000,withheld,control,104,0.995
85000,withheld,control,105,0.997
85000,withheld,control,106,0.997
85000,withheld,control,107,0.997
85000,withheld,control,108,0.997
85000,withheld,control,109,0.998
85000,withheld,control,110,0.998
85000,withheld,control,111,1.0
85000,withheld,control,112,1.0
85000,withheld,control,113,1.0
85000,withheld,control,114,1.0
85000,withheld,control,115,1.0
85000,withheld,control,116,1.0
85000,withheld,control,117,1.0
85000,withheld,control,118,1.0
85000,withheld,control,119,1.0
85000,withheld,control,120,1.0
85000,withheld,control,121,1.0
85000,withheld,control,122,1.0
85000,withheld,control,123,1.0
85000,withheld,control,124,1.0
85000,withheld,control,125,1.0
85001,random,withheld,1,0.103
85001,random,withheld,2,0.157
85001,random,withheld,3,0.205
85001,random,withheld,4,0.225
85001,random,withheld,5,0.245
85001,random,withheld,6,0.259
85001,random,withheld,7,0.275
85001,random,withheld,8,0.287
85001,random,withheld,9,0.299
85001,random,withheld,10,0.311
85001,random,withheld,11,0.319
85001,random,withheld,12,0.328
85001,random,withheld,13,0.335
85001,random,withheld,14,0.342
85001,random,withheld,15,0.348
85001,random,withheld,16,0.357
85001,random,withheld,17,0.369
85001,random,withheld,18,0.381
85001,random,withheld,19,0.396
85001,random,withheld,20,0.415
85001,random,withheld,21,0.424
85001,random,withheld,22,0.431
85001,random,withheld,23,0.443
85001,random,withheld,24,0.462
85001,random,withheld,25,0.474
85001,random,withheld,26,0.485
85001,random,withheld,27,0.498
85001,random,withheld,28,0.506
85001,random,withheld,29,0.513
85001,random,withheld,30,0.52
85001,random,withheld,31,0.532
85001,random,withheld,32,0.54
85001,random,withheld,33,0.551
85001,random,withheld,34,0.557
85001,random,withheld,35,0.562
85001,random,withheld,36,0.567
85001,random,withheld,37,0.573
85001,random,withheld,38,0.577
85001,random,withheld,39,0.584
85001,random,withheld,40,0.592
85001,random,withheld,41,0.594
85001,random,withheld,42,0.598
85001,random,withheld,43,0.604
85001,random,withheld,44,0.608
85001,random,withheld,45,0.618
85001,random,withheld,46,0.622
85001,random,withheld,47,0.624
85001,random,withheld,48,0.627
85001,random,withheld,49,0.634
85001,random,withheld,50,0.644
85001,random,withheld,51,0.645
85001,random,withheld,52,0.653
85001,random,withheld,53,0.657
85001,random,withheld,54,0.663
85001,random,withheld,55,0.672
85001,random,withheld,56,0.684
85001,random,withheld,57,0.694
85001,random,withheld,58,0.702
85001,random,withheld,59,0.717
85001,random,withheld,60,0.724
85001,random,withheld,61,0.733
85001,random,withheld,62,0.744
85001,random,withheld,63,0.75
85001,random,withheld,64,0.761
85001,random,withheld,65,0.774
85001,random,withheld,66,0.785
85001,random,withheld,67,0.789
85001,random,withheld,68,0.798
85001,random,withheld,69,0.806
85001,random,withheld,70,0.814
85001,random,withheld,71,0.819
85001,random,withheld,72,0.829
85001,random,withheld,73,0.837
85001,random,withheld,74,0.839
85001,random,withheld,75,0.846
85001,random,withheld,76,0.853
85001,random,withheld,77,0.864
85001,random,withheld,78,0.875
85001,random,withheld,79,0.885
85001,random,withheld,80,0.89
85001,random,withheld,81,0.898
85001,random,withheld,82,0.904
85001,random,withheld,83,0.908
85001,random,withheld,84,0.915
85001,random,withheld,85,0.92
85001,random,withheld,86,0.924
85001,random,withheld,87,0.929
85001,random,withheld,88,0.936
85001,random,withheld,89,0.942
85001,random,withheld,90,0.949
85001,random,withheld,91,0.951
85001,random,withheld,92,0.953
85001,random,withheld,93,0.957
85001,random,withheld,94,0.963
85001,random,withheld,95,0.971
85001,random,withheld,96,0.975
85001,random,withheld,97,0.978
85001,random,withheld,98,0.979
85001,random,withheld,99,0.983
85001,random,withheld,100,0.986
85001,random,withheld,101,0.986
85001,random,withheld,102,0.987
85001,random,withheld,103,0.99
85001,random,withheld,104,0.991
85001,random,withheld,105,0.992
85001,random,withheld,106,0.995
85001,random,withheld,107,0.996
85001,random,withheld,108,0.998
85001,random,withheld,109,0.998
85001,random,withheld,110,0.998
85001,random,withheld,111,0.998
85001,random,withheld,112,0.998
85001,random,withheld,113,0.999
85001,random,withheld,114,0.999
85001,random,withheld,115,1.0
85001,random,withheld,116,1.0
85001,random,withheld,117,1.0
85001,random,withheld,118,1.0
85001,random,withheld,119,1.0
85001,random,withheld,120,1.0
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.071
85001,random,control,2,0.098
85001,random,control,3,0.139
85001,random,control,4,0.163
85001,random,control,5,0.191
85001,random,control,6,0.219
85001,random,control,7,0.245
85001,random,control,8,0.254
85001,random,control,9,0.278
85001,random,control,10,0.293
85001,random,control,11,0.306
85001,random,control,12,0.322
85001,random,control,13,0.334
85001,random,control,14,0.351
85001,random,control,15,0.372
85001,random,control,16,0.39
85001,random,control,17,0.407
85001,random,control,18,0.424
85001,random,control,19,0.443
85001,random,control,20,0.452
85001,random,control,21,0.465
85001,random,control,22,0.482
85001,random,control,23,0.493
85001,random,control,24,0.513
85001,random,control,25,0.521
85001,random,control,26,0.533
85001,random,control,27,0.548
85001,random,control,28,0.558
85001,random,control,29,0.568
85001,random,control,30,0.578
85001,random,control,31,0.595
85001,random,control,32,0.604
85001,random,control,33,0.617
85001,random,control,34,0.63
85001,random,control,35,0.644
85001,random,control,36,0.654
85001,random,control,37,0.665
85001,random,control,38,0.672
85001,random,control,39,0.683
85001,random,control,40,0.694
85001,random,control,41,0.715
85001,random,control,42,0.722
85001,random,control,43,0.729
85001,random,control,44,0.742
85001,random,control,45,0.754
85001,random,control,46,0.767
85001,random,control,47,0.774
85001,random,control,48,0.782
85001,random,control,49,0.796
85001,random,control,50,0.803
85001,random,control,51,0.809
85001,random,control,52,0.816
85001,random,control,53,0.822
85001,random,control,54,0.835
85001,random,control,55,0.845
85001,random,control,56,0.85
85001,random,control,57,0.855
85001,random,control,58,0.863
85001,random,control,59,0.865
85001,random,control,60,0.872
85001,random,control,61,0.876
85001,random,control,62,0.879
85001,random,control,63,0.883
85001,random,control,64,0.886
85001,random,control,65,0.893
85001,random,control,66,0.898
85001,random,control,67,0.902
85001,random,control,68,0.909
85001,random,control,69,0.914
85001,random,control,70,0.914
85001,random,control,71,0.916
85001,random,control,72,0.924
85001,random,control,73,0.93
85001,random,control,74,0.932
85001,random,control,75,0.935
85001,random,control,76,0.939
85001,random,control,77,0.941
85001,random,control,78,0.945
85001,random,control,79,0.945
85001,random,control,80,0.948
85001,random,control,81,0.95
85001,random,control,82,0.953
85001,random,control,83,0.954
85001,random,control,84,0.958
85001,random,control,85,0.96
85001,random,control,86,0.962
85001,random,control,87,0.964
85001,random,control,88,0.965
85001,random,control,89,0.968
85001,random,control,90,0.969
85001,random,control,91,0.971
85001,random,control,92,0.972
85001,random,control,93,0.975
85001,random,control,94,0.978
85001,random,control,95,0.983
85001,random,control,96,0.984
85001,random,control,97,0.986
85001,random,control,98,0.987
85001,random,control,99,0.987
85001,random,control,100,0.987
85001,random,control,101,0.989
85001,random,control,102,0.991
85001,random,control,103,0.992
85001,random,control,104,0.992
85001,random,control,105,0.993
85001,random,control,106,0.993
85001,random,control,107,0.994
85001,random,control,108,0.994
85001,random,control,109,0.994
85001,random,control,110,0.995
85001,random,control,111,0.995
85001,random,control,112,0.996
85001,random,control,113,0.997
85001,random,control,114,0.999
85001,random,control,115,0.999
85001,random,control,116,0.999
85001,random,control,117,1.0
85001,random,control,118,1.0
85001,random,control,119,1.0
85001,random,control,120,1.0
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.0
85001,withheld,withheld,2,0.011
85001,withheld,withheld,3,0.038
85001,withheld,withheld,4,0.06
85001,withheld,withheld,5,0.084
85001,withheld,withheld,6,0.098
85001,withheld,withheld,7,0.109
85001,withheld,withheld,8,0.129
85001,withheld,withheld,9,0.14
85001,withheld,withheld,10,0.147
85001,withheld,withheld,11,0.157
85001,withheld,withheld,12,0.164
85001,withheld,withheld,13,0.166
85001,withheld,withheld,14,0.172
85001,withheld,withheld,15,0.18
85001,withheld,withheld,16,0.185
85001,withheld,withheld,17,0.189
85001,withheld,withheld,18,0.192
85001,withheld,withheld,19,0.198
85001,withheld,withheld,20,0.205
85001,withheld,withheld,21,0.206
85001,withheld,withheld,22,0.217
85001,withheld,withheld,23,0.218
85001,withheld,withheld,24,0.227
85001,withheld,withheld,25,0.234
85001,withheld,withheld,26,0.241
85001,withheld,withheld,27,0.247
85001,withheld,withheld,28,0.254
85001,withheld,withheld,29,0.263
85001,withheld,withheld,30,0.272
85001,withheld,withheld,31,0.279
85001,withheld,withheld,32,0.291
85001,withheld,withheld,33,0.303
85001,withheld,withheld,34,0.314
85001,withheld,withheld,35,0.323
85001,withheld,withheld,36,0.331
85001,withheld,withheld,37,0.338
85001,withheld,withheld,38,0.346
85001,withheld,withheld,39,0.355
85001,withheld,withheld,40,0.36
85001,withheld,withheld,41,0.367
85001,withheld,withheld,42,0.375
85001,withheld,withheld,43,0.392
85001,withheld,withheld,44,0.399
85001,withheld,withheld,45,0.409
85001,withheld,withheld,46,0.413
85001,withheld,withheld,47,0.424
85001,withheld,withheld,48,0.436
85001,withheld,withheld,49,0.444
85001,withheld,withheld,50,0.455
85001,withheld,withheld,51,0.46
85001,withheld,withheld,52,0.465
85001,withheld,withheld,53,0.47
85001,withheld,withheld,54,0.476
85001,withheld,withheld,55,0.484
85001,withheld,withheld,56,0.493
85001,withheld,withheld,57,0.498
85001,withheld,withheld,58,0.501
85001,withheld,withheld,59,0.509
85001,withheld,withheld,60,0.512
85001,withheld,withheld,61,0.52
85001,withheld,withheld,62,0.528
85001,withheld,withheld,63,0.534
85001,withheld,withheld,64,0.542
85001,withheld,withheld,65,0.546
85001,withheld,withheld,66,0.555
85001,withheld,withheld,67,0.561
85001,withheld,withheld,68,0.567
85001,withheld,withheld,69,0.573
85001,withheld,withheld,70,0.585
85001,withheld,withheld,71,0.593
85001,withheld,withheld,72,0.601
85001,withheld,withheld,73,0.605
85001,withheld,withheld,74,0.615
85001,withheld,withheld,75,0.622
85001,withheld,withheld,76,0.632
85001,withheld,withheld,77,0.645
85001,withheld,withheld,78,0.655
85001,withheld,withheld,79,0.668
85001,withheld,withheld,80,0.675
85001,withheld,withheld,81,0.683
85001,withheld,withheld,82,0.692
85001,withheld,withheld,83,0.706
85001,withheld,withheld,84,0.719
85001,withheld,withheld,85,0.728
85001,withheld,withheld,86,0.742
85001,withheld,withheld,87,0.753
85001,withheld,withheld,88,0.763
85001,withheld,withheld,89,0.774
85001,withheld,withheld,90,0.783
85001,withheld,withheld,91,0.785
85001,withheld,withheld,92,0.793
85001,withheld,withheld,93,0.798
85001,withheld,withheld,94,0.807
85001,withheld,withheld,95,0.817
85001,withheld,withheld,96,0.823
85001,withheld,withheld,97,0.83
85001,withheld,withheld,98,0.833
85001,withheld,withheld,99,0.84
85001,withheld,withheld,100,0.851
85001,withheld,withheld,101,0.857
85001,withheld,withheld,102,0.868
85001,withheld,withheld,103,0.882
85001,withheld,withheld,104,0.886
85001,withheld,withheld,105,0.893
85001,withheld,withheld,106,0.9
85001,withheld,withheld,107,0.911
85001,withheld,withheld,108,0.924
85001,withheld,withheld,109,0.933
85001,withheld,withheld,110,0.949
85001,withheld,withheld,111,0.959
85001,withheld,withheld,112,0.965
85001,withheld,withheld,113,0.973
85001,withheld,withheld,114,0.98
85001,withheld,withheld,115,0.983
85001,withheld,withheld,116,0.987
85001,withheld,withheld,117,0.99
85001,withheld,withheld,118,0.995
85001,withheld,withheld,119,0.998
85001,withheld,withheld,120,0.999
85001,withheld,withheld,121,1.0
85001,withheld,withheld,122,1.0
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.059
85001,withheld,control,2,0.081
85001,withheld,control,3,0.115
85001,withheld,control,4,0.137
85001,withheld,control,5,0.166
85001,withheld,control,6,0.184
85001,withheld,control,7,0.201
85001,withheld,control,8,0.217
85001,withheld,control,9,0.246
85001,withheld,control,10,0.271
85001,withheld,control,11,0.291
85001,withheld,control,12,0.308
85001,withheld,control,13,0.322
85001,withheld,control,14,0.347
85001,withheld,control,15,0.366
85001,withheld,control,16,0.38
85001,withheld,control,17,0.396
85001,withheld,control,18,0.411
85001,withheld,control,19,0.424
85001,withheld,control,20,0.443
85001,withheld,control,21,0.461
85001,withheld,control,22,0.474
85001,withheld,control,23,0.495
85001,withheld,control,24,0.505
85001,withheld,control,25,0.524
85001,withheld,control,26,0.54
85001,withheld,control,27,0.557
85001,withheld,control,28,0.569
85001,withheld,control,29,0.592
85001,withheld,control,30,0.603
85001,withheld,control,31,0.617
85001,withheld,control,32,0.629
85001,withheld,control,33,0.653
85001,withheld,control,34,0.665
85001,withheld,control,35,0.678
85001,withheld,control,36,0.692
85001,withheld,control,37,0.703
85001,withheld,control,38,0.716
85001,withheld,control,39,0.729
85001,withheld,control,40,0.739
85001,withheld,control,41,0.744
85001,withheld,control,42,0.754
85001,withheld,control,43,0.763
85001,withheld,control,44,0.773
85001,withheld,control,45,0.783
85001,withheld,control,46,0.795
85001,withheld,control,47,0.804
85001,withheld,control,48,0.817
85001,withheld,control,49,0.829
85001,withheld,control,50,0.843
85001,withheld,control,51,0.853
85001,withheld,control,52,0.862
85001,withheld,control,53,0.87
85001,withheld,control,54,0.878
85001,withheld,control,55,0.882
85001,withheld,control,56,0.887
