seed,arm,split,k,hit_k
85000,random,control,43,0.7
85000,random,control,44,0.707
85000,random,control,45,0.716
85000,random,control,46,0.725
85000,random,control,47,0.738
85000,random,control,48,0.744
85000,random,control,49,0.748
85000,random,control,50,0.755
85000,random,control,51,0.768
85000,random,control,52,0.78
85000,random,control,53,0.795
85000,random,control,54,0.805
85000,random,control,55,0.813
85000,random,control,56,0.822
85000,random,control,57,0.836
85000,random,control,58,0.845
85000,random,control,59,0.851
85000,random,control,60,0.859
85000,random,control,61,0.865
85000,random,control,62,0.872
85000,random,control,63,0.879
85000,random,control,64,0.883
85000,random,control,65,0.886
85000,random,control,66,0.888
85000,random,control,67,0.893
85000,random,control,68,0.897
85000,random,control,69,0.9
85000,random,control,70,0.906
85000,random,control,71,0.907
85000,random,control,72,0.909
85000,random,control,73,0.915
85000,random,control,74,0.917
85000,random,control,75,0.923
85000,random,control,76,0.926
85000,random,control,77,0.929
85000,random,control,78,0.934
85000,random,control,79,0.938
85000,random,control,80,0.94
85000,random,control,81,0.941
85000,random,control,82,0.943
85000,random,control,83,0.949
85000,random,control,84,0.95
85000,random,control,85,0.954
85000,random,control,86,0.955
85000,random,control,87,0.959
85000,random,control,88,0.96
85000,random,control,89,0.963
85000,random,control,90,0.966
85000,random,control,91,0.969
85000,random,control,92,0.969
85000,random,control,93,0.972
85000,random,control,94,0.973
85000,random,control,95,0.975
85000,random,control,96,0.976
85000,random,control,97,0.977
85000,random,control,98,0.977
85000,random,control,99,0.98
85000,random,control,100,0.981
85000,random,control,101,0.982
85000,random,control,102,0.984
85000,random,control,103,0.986
85000,random,control,104,0.986
85000,random,control,105,0.986
85000,random,control,106,0.987
85000,random,control,107,0.989
85000,random,control,108,0.99
85000,random,control,109,0.992
85000,random,control,110,0.994
85000,random,control,111,0.994
85000,random,control,112,0.994
85000,random,control,113,0.994
85000,random,control,114,0.999
85000,random,control,115,0.999
85000,random,control,116,1.0
85000,random,control,117,1.0
85000,random,control,118,1.0
85000,random,control,119,1.0
85000,random,control,120,1.0
85000,random,control,121,1.0
85000,random,control,122,1.0
85000,random,control,123,1.0
85000,random,control,124,1.0
85000,random,control,125,1.0
85000,withheld,withheld,1,0.0
85000,withheld,withheld,2,0.002
85000,withheld,withheld,3,0.003
85000,withheld,withheld,4,0.003
85000,withheld,withheld,5,0.006
85000,withheld,withheld,6,0.007
85000,withheld,withheld,7,0.012
85000,withheld,withheld,8,0.02
85000,withheld,withheld,9,0.033
85000,withheld,withheld,10,0.042
85000,withheld,withheld,11,0.05
85000,withheld,withheld,12,0.065
85000,withheld,withheld,13,0.079
85000,withheld,withheld,14,0.094
85000,withheld,withheld,15,0.111
85000,withheld,withheld,16,0.13
85000,withheld,withheld,17,0.142
85000,withheld,withheld,18,0.156
85000,withheld,withheld,19,0.17
85000,withheld,withheld,20,0.194
85000,withheld,withheld,21,0.214
85000,withheld,withheld,22,0.229
85000,withheld,withheld,23,0.248
85000,withheld,withheld,24,0.273
85000,withheld,withheld,25,0.295
85000,withheld,withheld,26,0.322
85000,withheld,withheld,27,0.339
85000,withheld,withheld,28,0.355
85000,withheld,withheld,29,0.374
85000,withheld,withheld,30,0.388
85000,withheld,withheld,31,0.409
85000,withheld,withheld,32,0.429
85000,withheld,withheld,33,0.446
85000,withheld,withheld,34,0.47
85000,withheld,withheld,35,0.487
85000,withheld,withheld,36,0.505
85000,withheld,withheld,37,0.518
85000,withheld,withheld,38,0.534
85000,withheld,withheld,39,0.544
85000,withheld,withheld,40,0.559
85000,withheld,withheld,41,0.577
85000,withheld,withheld,42,0.586
85000,withheld,withheld,43,0.602
85000,withheld,withheld,44,0.623
85000,withheld,withheld,45,0.634
85000,withheld,withheld,46,0.645
85000,withheld,withheld,47,0.656
85000,withheld,withheld,48,0.666
85000,withheld,withheld,49,0.682
85000,withheld,withheld,50,0.694
85000,withheld,withheld,51,0.703
85000,withheld,withheld,52,0.714
85000,withheld,withheld,53,0.728
85000,withheld,withheld,54,0.738
85000,withheld,withheld,55,0.75
85000,withheld,withheld,56,0.759
85000,withheld,withheld,57,0.769
85000,withheld,withheld,58,0.778
85000,withheld,withheld,59,0.789
85000,withheld,withheld,60,0.795
85000,withheld,withheld,61,0.808
85000,withheld,withheld,62,0.816
85000,withheld,withheld,63,0.822
85000,withheld,withheld,64,0.827
85000,withheld,withheld,65,0.83
85000,withheld,withheld,66,0.84
85000,withheld,withheld,67,0.843
85000,withheld,withheld,68,0.849
85000,withheld,withheld,69,0.858
85000,withheld,withheld,70,0.861
85000,withheld,withheld,71,0.864
85000,withheld,withheld,72,0.867
85000,withheld,withheld,73,0.869
85000,withheld,withheld,74,0.87
85000,withheld,withheld,75,0.872
85000,withheld,withheld,76,0.877
85000,withheld,withheld,77,0.884
85000,withheld,withheld,78,0.892
85000,withheld,withheld,79,0.9
85000,withheld,withheld,80,0.908
85000,withheld,withheld,81,0.91
85000,withheld,withheld,82,0.918
85000,withheld,withheld,83,0.922
85000,withheld,withheld,84,0.925
85000,withheld,withheld,85,0.927
85000,withheld,withheld,86,0.931
85000,withheld,withheld,87,0.937
85000,withheld,withheld,88,0.942
85000,withheld,withheld,89,0.948
85000,withheld,withheld,90,0.954
85000,withheld,withheld,91,0.966
85000,withheld,withheld,92,0.969
85000,withheld,withheld,93,0.973
85000,withheld,withheld,94,0.976
85000,withheld,withheld,95,0.98
85000,withheld,withheld,96,0.983
85000,withheld,withheld,97,0.985
85000,withheld,withheld,98,0.986
85000,withheld,withheld,99,0.988
85000,withheld,withheld,100,0.992
85000,withheld,withheld,101,0.993
85000,withheld,withheld,102,0.993
85000,withheld,withheld,103,0.994
85000,withheld,withheld,104,0.996
85000,withheld,withheld,105,0.996
85000,withheld,withheld,106,0.996
85000,withheld,withheld,107,0.999
85000,withheld,withheld,108,0.999
85000,withheld,withheld,109,0.999
85000,withheld,withheld,110,0.999
85000,withheld,withheld,111,0.999
85000,withheld,withheld,112,1.0
85000,withheld,withheld,113,1.0
85000,withheld,withheld,114,1.0
85000,withheld,withheld,115,1.0
85000,withheld,withheld,116,1.0
85000,withheld,withheld,117,1.0
85000,withheld,withheld,118,1.0
85000,withheld,withheld,119,1.0
85000,withheld,withheld,120,1.0
85000,withheld,withheld,121,1.0
85000,withheld,withheld,122,1.0
85000,withheld,withheld,123,1.0
85000,withheld,withheld,124,1.0
85000,withheld,withheld,125,1.0
85000,withheld,control,1,0.108
85000,withheld,control,2,0.176
85000,withheld,control,3,0.207
85000,withheld,control,4,0.24
85000,withheld,control,5,0.26
85000,withheld,control,6,0.282
85000,withheld,control,7,0.298
85000,withheld,control,8,0.312
85000,withheld,control,9,0.334
85000,withheld,control,10,0.35
85000,withheld,control,11,0.367
85000,withheld,control,12,0.382
85000,withheld,control,13,0.393
85000,withheld,control,14,0.413
85000,withheld,control,15,0.43
85000,withheld,control,16,0.451
85000,withheld,control,17,0.469
85000,withheld,control,18,0.485
85000,withheld,control,19,0.505
85000,withheld,control,20,0.523
85000,withheld,control,21,0.541
85000,withheld,control,22,0.553
85000,withheld,control,23,0.563
85000,withheld,control,24,0.575
85000,withheld,control,25,0.58
85000,withheld,control,26,0.6
85000,withheld,control,27,0.615
85000,withheld,control,28,0.623
85000,withheld,control,29,0.635
85000,withheld,control,30,0.648
85000,withheld,control,31,0.662
85000,withheld,control,32,0.671
85000,withheld,control,33,0.688
85000,withheld,control,34,0.699
85000,withheld,control,35,0.705
85000,withheld,control,36,0.715
85000,withheld,control,37,0.722
85000,withheld,control,38,0.732
85000,withheld,control,39,0.745
85000,withheld,control,40,0.75
85000,withheld,control,41,0.759
85000,withheld,control,42,0.768
85000,withheld,control,43,0.78
85000,withheld,control,44,0.788
85000,withheld,control,45,0.793
85000,withheld,control,46,0.797
85000,withheld,control,47,0.804
85000,withheld,control,48,0.808
85000,withheld,control,49,0.814
85000,withheld,control,50,0.822
85000,withheld,control,51,0.83
85000,withheld,control,52,0.837
85000,withheld,control,53,0.843
85000,withheld,control,54,0.848
85000,withheld,control,55,0.852
85000,withheld,control,56,0.86
85000,withheld,control,57,0.868
85000,withheld,control,58,0.869
85000,withheld,control,59,0.874
85000,withheld,control,60,0.877
85000,withheld,control,61,0.884
85000,withheld,control,62,0.89
85000,withheld,control,63,0.893
85000,withheld,control,64,0.895
85000,withheld,control,65,0.898
85000,withheld,control,66,0.901
85000,withheld,control,67,0.901
85000,withheld,control,68,0.906
85000,withheld,control,69,0.911
85000,withheld,control,70,0.913
85000,withheld,control,71,0.915
85000,withheld,control,72,0.916
85000,withheld,control,73,0.918
85000,withheld,control,74,0.921
85000,withheld,control,75,0.923
85000,withheld,control,76,0.927
85000,withheld,control,77,0.931
85000,withheld,control,78,0.931
85000,withheld,control,79,0.935
85000,withheld,control,80,0.936
85000,withheld,control,81,0.937
85000,withheld,control,82,0.937
85000,withheld,control,83,0.939
85000,withheld,control,84,0.941
85000,withheld,control,85,0.942
85000,withheld,control,86,0.944
85000,withheld,control,87,0.947
85000,withheld,control,88,0.95
85000,withheld,control,89,0.951
85000,withheld,control,90,0.952
85000,withheld,control,91,0.958
85000,withheld,control,92,0.959
85000,withheld,control,93,0.963
85000,withheld,control,94,0.965
85000,withheld,control,95,0.968
85000,withheld,control,96,0.97
85000,withheld,control,97,0.973
85000,withheld,control,98,0.973
85000,withheld,control,99,0.975
85000,withheld,control,100,0.975
85000,withheld,control,101,0.975
85000,withheld,control,102,0.977
85000,withheld,control,103,0.979
85000,withheld,control,104,0.98
85000,withheld,control,105,0.982
85000,withheld,control,106,0.983
85000,withheld,control,107,0.985
85000,withheld,control,108,0.988
85000,withheld,control,109,0.989
85000,withheld,control,110,0.989
85000,withheld,control,111,0.99
85000,withheld,control,112,0.993
85000,withheld,control,113,0.996
85000,withheld,control,114,0.996
85000,withheld,control,115,0.997
85000,withheld,control,116,0.999
85000,withheld,control,117,0.999
85000,withheld,control,118,0.999
85000,withheld,control,119,0.999
85000,withheld,control,120,0.999
85000,withheld,control,121,0.999
85000,withheld,control,122,1.0
85000,withheld,control,123,1.0
85000,withheld,control,124,1.0
85000,withheld,control,125,1.0
85001,random,withheld,1,0.068
85001,random,withheld,2,0.094
85001,random,withheld,3,0.124
85001,random,withheld,4,0.16
85001,random,withheld,5,0.199
85001,random,withheld,6,0.245
85001,random,withheld,7,0.293
85001,random,withheld,8,0.339
85001,random,withheld,9,0.372
85001,random,withheld,10,0.414
85001,random,withheld,11,0.442
85001,random,withheld,12,0.478
85001,random,withheld,13,0.508
85001,random,withheld,14,0.535
85001,random,withheld,15,0.565
85001,random,withheld,16,0.601
85001,random,withheld,17,0.621
85001,random,withheld,18,0.648
85001,random,withheld,19,0.669
85001,random,withheld,20,0.687
85001,random,withheld,21,0.707
85001,random,withheld,22,0.719
85001,random,withheld,23,0.729
85001,random,withheld,24,0.743
85001,random,withheld,25,0.752
85001,random,withheld,26,0.764
85001,random,withheld,27,0.777
85001,random,withheld,28,0.784
85001,random,withheld,29,0.791
85001,random,withheld,30,0.798
85001,random,withheld,31,0.809
85001,random,withheld,32,0.815
85001,random,withheld,33,0.822
85001,random,withheld,34,0.824
85001,random,withheld,35,0.828
85001,random,withheld,36,0.833
85001,random,withheld,37,0.837
85001,random,withheld,38,0.845
85001,random,withheld,39,0.849
85001,random,withheld,40,0.852
85001,random,withheld,41,0.856
85001,random,withheld,42,0.857
85001,random,withheld,43,0.865
85001,random,withheld,44,0.866
85001,random,withheld,45,0.87
85001,random,withheld,46,0.873
85001,random,withheld,47,0.874
85001,random,withheld,48,0.88
85001,random,withheld,49,0.887
85001,random,withheld,50,0.89
85001,random,withheld,51,0.893
85001,random,withheld,52,0.894
85001,random,withheld,53,0.896
85001,random,withheld,54,0.903
85001,random,withheld,55,0.907
85001,random,withheld,56,0.91
85001,random,withheld,57,0.913
85001,random,withheld,58,0.92
85001,random,withheld,59,0.924
85001,random,withheld,60,0.931
85001,random,withheld,61,0.933
85001,random,withheld,62,0.938
85001,random,withheld,63,0.942
85001,random,withheld,64,0.945
85001,random,withheld,65,0.945
85001,random,withheld,66,0.95
85001,random,withheld,67,0.953
85001,random,withheld,68,0.957
85001,random,withheld,69,0.963
85001,random,withheld,70,0.966
85001,random,withheld,71,0.967
85001,random,withheld,72,0.97
85001,random,withheld,73,0.974
85001,random,withheld,74,0.978
85001,random,withheld,75,0.982
85001,random,withheld,76,0.984
85001,random,withheld,77,0.986
85001,random,withheld,78,0.99
85001,random,withheld,79,0.99
85001,random,withheld,80,0.99
85001,random,withheld,81,0.99
85001,random,withheld,82,0.99
85001,random,withheld,83,0.991
85001,random,withheld,84,0.992
85001,random,withheld,85,0.992
85001,random,withheld,86,0.992
85001,random,withheld,87,0.993
85001,random,withheld,88,0.993
85001,random,withheld,89,0.993
85001,random,withheld,90,0.994
85001,random,withheld,91,0.995
85001,random,withheld,92,0.996
85001,random,withheld,93,0.996
85001,random,withheld,94,0.996
85001,random,withheld,95,0.996
85001,random,withheld,96,0.996
85001,random,withheld,97,0.997
85001,random,withheld,98,0.998
85001,random,withheld,99,0.998
85001,random,withheld,100,0.999
85001,random,withheld,101,0.999
85001,random,withheld,102,1.0
85001,random,withheld,103,1.0
85001,random,withheld,104,1.0
85001,random,withheld,105,1.0
85001,random,withheld,106,1.0
85001,random,withheld,107,1.0
85001,random,withheld,108,1.0
85001,random,withheld,109,1.0
85001,random,withheld,110,1.0
85001,random,withheld,111,1.0
85001,random,withheld,112,1.0
85001,random,withheld,113,1.0
85001,random,withheld,114,1.0
85001,random,withheld,115,1.0
85001,random,withheld,116,1.0
85001,random,withheld,117,1.0
85001,random,withheld,118,1.0
85001,random,withheld,119,1.0
85001,random,withheld,120,1.0
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.07
85001,random,control,2,0.124
85001,random,control,3,0.15
85001,random,control,4,0.167
85001,random,control,5,0.188
85001,random,control,6,0.199
85001,random,control,7,0.211
85001,random,control,8,0.227
85001,random,control,9,0.246
85001,random,control,10,0.263
85001,random,control,11,0.283
85001,random,control,12,0.296
85001,random,control,13,0.313
85001,random,control,14,0.334
85001,random,control,15,0.353
85001,random,control,16,0.377
85001,random,control,17,0.386
85001,random,control,18,0.409
85001,random,control,19,0.426
85001,random,control,20,0.441
85001,random,control,21,0.455
85001,random,control,22,0.464
85001,random,control,23,0.477
85001,random,control,24,0.487
85001,random,control,25,0.496
85001,random,control,26,0.507
85001,random,control,27,0.519
85001,random,control,28,0.54
85001,random,control,29,0.547
85001,random,control,30,0.561
85001,random,control,31,0.579
85001,random,control,32,0.592
85001,random,control,33,0.6
85001,random,control,34,0.612
85001,random,control,35,0.625
85001,random,control,36,0.639
85001,random,control,37,0.646
85001,random,control,38,0.661
85001,random,control,39,0.671
85001,random,control,40,0.679
85001,random,control,41,0.69
85001,random,control,42,0.702
85001,random,control,43,0.711
85001,random,control,44,0.717
85001,random,control,45,0.728
85001,random,control,46,0.739
85001,random,control,47,0.747
85001,random,control,48,0.755
85001,random,control,49,0.759
85001,random,control,50,0.773
85001,random,control,51,0.78
85001,random,control,52,0.788
85001,random,control,53,0.8
85001,random,control,54,0.807
85001,random,control,55,0.815
85001,random,control,56,0.822
85001,random,control,57,0.832
85001,random,control,58,0.842
85001,random,control,59,0.855
85001,random,control,60,0.864
85001,random,control,61,0.87
85001,random,control,62,0.876
85001,random,control,63,0.88
85001,random,control,64,0.886
85001,random,control,65,0.891
85001,random,control,66,0.894
85001,random,control,67,0.896
85001,random,control,68,0.898
85001,random,control,69,0.899
85001,random,control,70,0.904
85001,random,control,71,0.907
85001,random,control,72,0.91
85001,random,control,73,0.914
85001,random,control,74,0.919
85001,random,control,75,0.925
85001,random,control,76,0.926
85001,random,control,77,0.93
85001,random,control,78,0.933
85001,random,control,79,0.934
85001,random,control,80,0.935
85001,random,control,81,0.94
85001,random,control,82,0.941
85001,random,control,83,0.945
85001,random,control,84,0.946
85001,random,control,85,0.949
85001,random,control,86,0.952
85001,random,control,87,0.955
85001,random,control,88,0.957
85001,random,control,89,0.958
85001,random,control,90,0.96
85001,random,control,91,0.968
85001,random,control,92,0.97
85001,random,control,93,0.971
85001,random,control,94,0.973
85001,random,control,95,0.975
85001,random,control,96,0.976
85001,random,control,97,0.979
85001,random,control,98,0.98
85001,random,control,99,0.982
85001,random,control,100,0.983
85001,random,control,101,0.983
85001,random,control,102,0.983
85001,random,control,103,0.984
85001,random,control,104,0.984
85001,random,control,105,0.986
85001,random,control,106,0.987
85001,random,control,107,0.988
85001,random,control,108,0.991
85001,random,control,109,0.991
85001,random,control,110,0.992
85001,random,control,111,0.993
85001,random,control,112,0.997
85001,random,control,113,0.998
85001,random,control,114,0.998
85001,random,control,115,0.998
85001,random,control,116,0.999
85001,random,control,117,1.0
85001,random,control,118,1.0
85001,random,control,119,1.0
85001,random,control,120,1.0
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.0
85001,withheld,withheld,2,0.001
85001,withheld,withheld,3,0.001
85001,withheld,withheld,4,0.001
85001,withheld,withheld,5,0.001
85001,withheld,withheld,6,0.009
85001,withheld,withheld,7,0.01
85001,withheld,withheld,8,0.016
85001,withheld,withheld,9,0.023
85001,withheld,withheld,10,0.035
85001,withheld,withheld,11,0.05
85001,withheld,withheld,12,0.061
85001,withheld,withheld,13,0.071
85001,withheld,withheld,14,0.088
85001,withheld,withheld,15,0.103
85001,withheld,withheld,16,0.109
85001,withheld,withheld,17,0.122
85001,withheld,withheld,18,0.137
85001,withheld,withheld,19,0.146
85001,withheld,withheld,20,0.161
85001,withheld,withheld,21,0.175
85001,withheld,withheld,22,0.191
85001,withheld,withheld,23,0.206
85001,withheld,withheld,24,0.223
85001,withheld,withheld,25,0.235
85001,withheld,withheld,26,0.252
85001,withheld,withheld,27,0.269
85001,withheld,withheld,28,0.285
85001,withheld,withheld,29,0.3
85001,withheld,withheld,30,0.322
85001,withheld,withheld,31,0.343
85001,withheld,withheld,32,0.357
85001,withheld,withheld,33,0.376
85001,withheld,withheld,34,0.393
85001,withheld,withheld,35,0.409
85001,withheld,withheld,36,0.424
85001,withheld,withheld,37,0.44
85001,withheld,withheld,38,0.457
85001,withheld,withheld,39,0.475
85001,withheld,withheld,40,0.485
85001,withheld,withheld,41,0.504
85001,withheld,withheld,42,0.52
85001,withheld,withheld,43,0.534
85001,withheld,withheld,44,0.547
85001,withheld,withheld,45,0.558
85001,withheld,withheld,46,0.571
85001,withheld,withheld,47,0.586
85001,withheld,withheld,48,0.605
85001,withheld,withheld,49,0.62
85001,withheld,withheld,50,0.633
85001,withheld,withheld,51,0.657
85001,withheld,withheld,52,0.672
85001,withheld,withheld,53,0.681
85001,withheld,withheld,54,0.698
85001,withheld,withheld,55,0.705
85001,withheld,withheld,56,0.718
85001,withheld,withheld,57,0.726
85001,withheld,withheld,58,0.739
85001,withheld,withheld,59,0.746
85001,withheld,withheld,60,0.755
85001,withheld,withheld,61,0.759
85001,withheld,withheld,62,0.773
85001,withheld,withheld,63,0.782
85001,withheld,withheld,64,0.786
85001,withheld,withheld,65,0.794
85001,withheld,withheld,66,0.799
85001,withheld,withheld,67,0.804
85001,withheld,withheld,68,0.812
85001,withheld,withheld,69,0.818
85001,withheld,withheld,70,0.822
85001,withheld,withheld,71,0.828
85001,withheld,withheld,72,0.831
85001,withheld,withheld,73,0.836
85001,withheld,withheld,74,0.84
85001,withheld,withheld,75,0.846
85001,withheld,withheld,76,0.851
85001,withheld,withheld,77,0.857
85001,withheld,withheld,78,0.862
85001,withheld,withheld,79,0.867
85001,withheld,withheld,80,0.87
85001,withheld,withheld,81,0.876
85001,withheld,withheld,82,0.882
85001,withheld,withheld,83,0.887
85001,withheld,withheld,84,0.895
85001,withheld,withheld,85,0.903
85001,withheld,withheld,86,0.908
85001,withheld,withheld,87,0.911
85001,withheld,withheld,88,0.919
85001,withheld,withheld,89,0.924
85001,withheld,withheld,90,0.927
85001,withheld,withheld,91,0.933
85001,withheld,withheld,92,0.938
85001,withheld,withheld,93,0.946
85001,withheld,withheld,94,0.954
85001,withheld,withheld,95,0.959
85001,withheld,withheld,96,0.968
85001,withheld,withheld,97,0.971
85001,withheld,withheld,98,0.978
85001,withheld,withheld,99,0.98
85001,withheld,withheld,100,0.986
85001,withheld,withheld,101,0.989
85001,withheld,withheld,102,0.991
85001,withheld,withheld,103,0.992
85001,withheld,withheld,104,0.993
85001,withheld,withheld,105,0.993
85001,withheld,withheld,106,0.995
85001,withheld,withheld,107,0.995
85001,withheld,withheld,108,0.995
85001,withheld,withheld,109,0.997
85001,withheld,withheld,110,0.998
85001,withheld,withheld,111,0.999
85001,withheld,withheld,112,1.0
85001,withheld,withheld,113,1.0
85001,withheld,withheld,114,1.0
85001,withheld,withheld,115,1.0
85001,withheld,withheld,116,1.0
85001,withheld,withheld,117,1.0
85001,withheld,withheld,118,1.0
85001,withheld,withheld,119,1.0
85001,withheld,withheld,120,1.0
85001,withheld,withheld,121,1.0
85001,withheld,withheld,122,1.0
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.104
85001,withheld,control,2,0.156
85001,withheld,control,3,0.192
85001,withheld,control,4,0.219
85001,withheld,control,5,0.239
85001,withheld,control,6,0.269
85001,withheld,control,7,0.288
85001,withheld,control,8,0.311
85001,withheld,control,9,0.331
85001,withheld,control,10,0.354
85001,withheld,control,11,0.368
85001,withheld,control,12,0.391
85001,withheld,control,13,0.413
85001,withheld,control,14,0.431
85001,withheld,control,15,0.456
85001,withheld,control,16,0.484
85001,withheld,control,17,0.501
85001,withheld,control,18,0.513
85001,withheld,control,19,0.531
85001,withheld,control,20,0.55
85001,withheld,control,21,0.564
85001,withheld,control,22,0.573
85001,withheld,control,23,0.592
85001,withheld,control,24,0.603
85001,withheld,control,25,0.625
85001,withheld,control,26,0.638
85001,withheld,control,27,0.65
85001,withheld,control,28,0.66
85001,withheld,control,29,0.668
85001,withheld,control,30,0.675
85001,withheld,control,31,0.686
85001,withheld,control,32,0.694
85001,withheld,control,33,0.709
85001,withheld,control,34,0.718
85001,withheld,control,35,0.726
85001,withheld,control,36,0.735
85001,withheld,control,37,0.747
85001,withheld,control,38,0.754
85001,withheld,control,39,0.763
85001,withheld,control,40,0.768
85001,withheld,control,41,0.777
85001,withheld,control,42,0.784
85001,withheld,control,43,0.79
85001,withheld,control,44,0.795
85001,withheld,control,45,0.801
85001,withheld,control,46,0.811
85001,withheld,control,47,0.814
85001,withheld,control,48,0.821
85001,withheld,control,49,0.823
85001,withheld,control,50,0.825
85001,withheld,control,51,0.829
85001,withheld,control,52,0.834
85001,withheld,control,53,0.84
85001,withheld,control,54,0.844
85001,withheld,control,55,0.85
85001,withheld,control,56,0.855
