seed,arm,split,k,hit_k
85000,random,withheld,91,0.945
85000,random,withheld,92,0.945
85000,random,withheld,93,0.948
85000,random,withheld,94,0.952
85000,random,withheld,95,0.955
85000,random,withheld,96,0.958
85000,random,withheld,97,0.96
85000,random,withheld,98,0.963
85000,random,withheld,99,0.965
85000,random,withheld,100,0.969
85000,random,withheld,101,0.969
85000,random,withheld,102,0.973
85000,random,withheld,103,0.973
85000,random,withheld,104,0.973
85000,random,withheld,105,0.977
85000,random,withheld,106,0.978
85000,random,withheld,107,0.979
85000,random,withheld,108,0.98
85000,random,withheld,109,0.985
85000,random,withheld,110,0.986
85000,random,withheld,111,0.988
85000,random,withheld,112,0.992
85000,random,withheld,113,0.993
85000,random,withheld,114,0.993
85000,random,withheld,115,0.993
85000,random,withheld,116,0.994
85000,random,withheld,117,0.995
85000,random,withheld,118,0.999
85000,random,withheld,119,0.999
85000,random,withheld,120,1.0
85000,random,withheld,121,1.0
85000,random,withheld,122,1.0
85000,random,withheld,123,1.0
85000,random,withheld,124,1.0
85000,random,withheld,125,1.0
85000,random,control,1,0.11
85000,random,control,2,0.159
85000,random,control,3,0.199
85000,random,control,4,0.228
85000,random,control,5,0.245
85000,random,control,6,0.259
85000,random,control,7,0.273
85000,random,control,8,0.289
85000,random,control,9,0.303
85000,random,control,10,0.324
85000,random,control,11,0.337
85000,random,control,12,0.355
85000,random,control,13,0.37
85000,random,control,14,0.382
85000,random,control,15,0.391
85000,random,control,16,0.411
85000,random,control,17,0.429
85000,random,control,18,0.444
85000,random,control,19,0.458
85000,random,control,20,0.474
85000,random,control,21,0.479
85000,random,control,22,0.495
85000,random,control,23,0.508
85000,random,control,24,0.525
85000,random,control,25,0.542
85000,random,control,26,0.553
85000,random,control,27,0.569
85000,random,control,28,0.587
85000,random,control,29,0.602
85000,random,control,30,0.613
85000,random,control,31,0.625
85000,random,control,32,0.634
85000,random,control,33,0.647
85000,random,control,34,0.653
85000,random,control,35,0.665
85000,random,control,36,0.678
85000,random,control,37,0.692
85000,random,control,38,0.704
85000,random,control,39,0.709
85000,random,control,40,0.719
85000,random,control,41,0.732
85000,random,control,42,0.743
85000,random,control,43,0.757
85000,random,control,44,0.769
85000,random,control,45,0.781
85000,random,control,46,0.792
85000,random,control,47,0.805
85000,random,control,48,0.816
85000,random,control,49,0.824
85000,random,control,50,0.827
85000,random,control,51,0.836
85000,random,control,52,0.848
85000,random,control,53,0.857
85000,random,control,54,0.865
85000,random,control,55,0.868
85000,random,control,56,0.872
85000,random,control,57,0.877
85000,random,control,58,0.879
85000,random,control,59,0.882
85000,random,control,60,0.889
85000,random,control,61,0.893
85000,random,control,62,0.896
85000,random,control,63,0.902
85000,random,control,64,0.906
85000,random,control,65,0.908
85000,random,control,66,0.912
85000,random,control,67,0.916
85000,random,control,68,0.919
85000,random,control,69,0.925
85000,random,control,70,0.929
85000,random,control,71,0.934
85000,random,control,72,0.938
85000,random,control,73,0.945
85000,random,control,74,0.949
85000,random,control,75,0.952
85000,random,control,76,0.957
85000,random,control,77,0.958
85000,random,control,78,0.962
85000,random,control,79,0.964
85000,random,control,80,0.967
85000,random,control,81,0.971
85000,random,control,82,0.973
85000,random,control,83,0.974
85000,random,control,84,0.975
85000,random,control,85,0.976
85000,random,control,86,0.978
85000,random,control,87,0.978
85000,random,control,88,0.98
85000,random,control,89,0.98
85000,random,control,90,0.981
85000,random,control,91,0.983
85000,random,control,92,0.983
85000,random,control,93,0.983
85000,random,control,94,0.983
85000,random,control,95,0.986
85000,random,control,96,0.987
85000,random,control,97,0.989
85000,random,control,98,0.989
85000,random,control,99,0.992
85000,random,control,100,0.993
85000,random,control,101,0.994
85000,random,control,102,0.995
85000,random,control,103,0.995
85000,random,control,104,0.995
85000,random,control,105,0.995
85000,random,control,106,0.996
85000,random,control,107,0.996
85000,random,control,108,0.996
85000,random,control,109,0.996
85000,random,control,110,0.997
85000,random,control,111,0.997
85000,random,control,112,0.997
85000,random,control,113,0.997
85000,random,control,114,0.997
85000,random,control,115,0.997
85000,random,control,116,0.998
85000,random,control,117,1.0
85000,random,control,118,1.0
85000,random,control,119,1.0
85000,random,control,120,1.0
85000,random,control,121,1.0
85000,random,control,122,1.0
85000,random,control,123,1.0
85000,random,control,124,1.0
85000,random,control,125,1.0
85000,withheld,withheld,1,0.001
85000,withheld,withheld,2,0.003
85000,withheld,withheld,3,0.004
85000,withheld,withheld,4,0.007
85000,withheld,withheld,5,0.009
85000,withheld,withheld,6,0.01
85000,withheld,withheld,7,0.01
85000,withheld,withheld,8,0.013
85000,withheld,withheld,9,0.016
85000,withheld,withheld,10,0.022
85000,withheld,withheld,11,0.026
85000,withheld,withheld,12,0.03
85000,withheld,withheld,13,0.033
85000,withheld,withheld,14,0.034
85000,withheld,withheld,15,0.037
85000,withheld,withheld,16,0.04
85000,withheld,withheld,17,0.044
85000,withheld,withheld,18,0.054
85000,withheld,withheld,19,0.055
85000,withheld,withheld,20,0.057
85000,withheld,withheld,21,0.064
85000,withheld,withheld,22,0.07
85000,withheld,withheld,23,0.078
85000,withheld,withheld,24,0.083
85000,withheld,withheld,25,0.09
85000,withheld,withheld,26,0.093
85000,withheld,withheld,27,0.099
85000,withheld,withheld,28,0.104
85000,withheld,withheld,29,0.107
85000,withheld,withheld,30,0.116
85000,withheld,withheld,31,0.117
85000,withheld,withheld,32,0.119
85000,withheld,withheld,33,0.123
85000,withheld,withheld,34,0.124
85000,withheld,withheld,35,0.126
85000,withheld,withheld,36,0.131
85000,withheld,withheld,37,0.133
85000,withheld,withheld,38,0.136
85000,withheld,withheld,39,0.138
85000,withheld,withheld,40,0.14
85000,withheld,withheld,41,0.142
85000,withheld,withheld,42,0.146
85000,withheld,withheld,43,0.15
85000,withheld,withheld,44,0.153
85000,withheld,withheld,45,0.156
85000,withheld,withheld,46,0.161
85000,withheld,withheld,47,0.165
85000,withheld,withheld,48,0.173
85000,withheld,withheld,49,0.178
85000,withheld,withheld,50,0.183
85000,withheld,withheld,51,0.186
85000,withheld,withheld,52,0.19
85000,withheld,withheld,53,0.194
85000,withheld,withheld,54,0.202
85000,withheld,withheld,55,0.206
85000,withheld,withheld,56,0.213
85000,withheld,withheld,57,0.216
85000,withheld,withheld,58,0.217
85000,withheld,withheld,59,0.22
85000,withheld,withheld,60,0.225
85000,withheld,withheld,61,0.232
85000,withheld,withheld,62,0.238
85000,withheld,withheld,63,0.242
85000,withheld,withheld,64,0.245
85000,withheld,withheld,65,0.249
85000,withheld,withheld,66,0.256
85000,withheld,withheld,67,0.263
85000,withheld,withheld,68,0.27
85000,withheld,withheld,69,0.276
85000,withheld,withheld,70,0.281
85000,withheld,withheld,71,0.289
85000,withheld,withheld,72,0.289
85000,withheld,withheld,73,0.3
85000,withheld,withheld,74,0.311
85000,withheld,withheld,75,0.319
85000,withheld,withheld,76,0.328
85000,withheld,withheld,77,0.336
85000,withheld,withheld,78,0.349
85000,withheld,withheld,79,0.365
85000,withheld,withheld,80,0.378
85000,withheld,withheld,81,0.393
85000,withheld,withheld,82,0.413
85000,withheld,withheld,83,0.437
85000,withheld,withheld,84,0.456
85000,withheld,withheld,85,0.47
85000,withheld,withheld,86,0.488
85000,withheld,withheld,87,0.504
85000,withheld,withheld,88,0.519
85000,withheld,withheld,89,0.544
85000,withheld,withheld,90,0.563
85000,withheld,withheld,91,0.576
85000,withheld,withheld,92,0.595
85000,withheld,withheld,93,0.604
85000,withheld,withheld,94,0.619
85000,withheld,withheld,95,0.636
85000,withheld,withheld,96,0.643
85000,withheld,withheld,97,0.651
85000,withheld,withheld,98,0.657
85000,withheld,withheld,99,0.668
85000,withheld,withheld,100,0.678
85000,withheld,withheld,101,0.697
85000,withheld,withheld,102,0.707
85000,withheld,withheld,103,0.717
85000,withheld,withheld,104,0.732
85000,withheld,withheld,105,0.748
85000,withheld,withheld,106,0.769
85000,withheld,withheld,107,0.789
85000,withheld,withheld,108,0.808
85000,withheld,withheld,109,0.817
85000,withheld,withheld,110,0.843
85000,withheld,withheld,111,0.854
85000,withheld,withheld,112,0.866
85000,withheld,withheld,113,0.882
85000,withheld,withheld,114,0.894
85000,withheld,withheld,115,0.904
85000,withheld,withheld,116,0.915
85000,withheld,withheld,117,0.925
85000,withheld,withheld,118,0.939
85000,withheld,withheld,119,0.95
85000,withheld,withheld,120,0.959
85000,withheld,withheld,121,0.967
85000,withheld,withheld,122,0.996
85000,withheld,withheld,123,1.0
85000,withheld,withheld,124,1.0
85000,withheld,withheld,125,1.0
85000,withheld,control,1,0.139
85000,withheld,control,2,0.227
85000,withheld,control,3,0.259
85000,withheld,control,4,0.278
85000,withheld,control,5,0.308
85000,withheld,control,6,0.33
85000,withheld,control,7,0.352
85000,withheld,control,8,0.366
85000,withheld,control,9,0.389
85000,withheld,control,10,0.417
85000,withheld,control,11,0.429
85000,withheld,control,12,0.453
85000,withheld,control,13,0.464
85000,withheld,control,14,0.48
85000,withheld,control,15,0.492
85000,withheld,control,16,0.509
85000,withheld,control,17,0.527
85000,withheld,control,18,0.547
85000,withheld,control,19,0.561
85000,withheld,control,20,0.576
85000,withheld,control,21,0.589
85000,withheld,control,22,0.605
85000,withheld,control,23,0.618
85000,withheld,control,24,0.636
85000,withheld,control,25,0.651
85000,withheld,control,26,0.66
85000,withheld,control,27,0.678
85000,withheld,control,28,0.692
85000,withheld,control,29,0.702
85000,withheld,control,30,0.708
85000,withheld,control,31,0.729
85000,withheld,control,32,0.74
85000,withheld,control,33,0.746
85000,withheld,control,34,0.754
85000,withheld,control,35,0.759
85000,withheld,control,36,0.768
85000,withheld,control,37,0.778
85000,withheld,control,38,0.782
85000,withheld,control,39,0.797
85000,withheld,control,40,0.802
85000,withheld,control,41,0.811
85000,withheld,control,42,0.823
85000,withheld,control,43,0.832
85000,withheld,control,44,0.836
85000,withheld,control,45,0.85
85000,withheld,control,46,0.857
85000,withheld,control,47,0.861
85000,withheld,control,48,0.867
85000,withheld,control,49,0.874
85000,withheld,control,50,0.88
85000,withheld,control,51,0.889
85000,withheld,control,52,0.894
85000,withheld,control,53,0.898
85000,withheld,control,54,0.901
85000,withheld,control,55,0.903
85000,withheld,control,56,0.907
85000,withheld,control,57,0.917
85000,withheld,control,58,0.921
85000,withheld,control,59,0.926
85000,withheld,control,60,0.93
85000,withheld,control,61,0.933
85000,withheld,control,62,0.933
85000,withheld,control,63,0.934
85000,withheld,control,64,0.935
85000,withheld,control,65,0.937
85000,withheld,control,66,0.943
85000,withheld,control,67,0.945
85000,withheld,control,68,0.948
85000,withheld,control,69,0.951
85000,withheld,control,70,0.956
85000,withheld,control,71,0.959
85000,withheld,control,72,0.96
85000,withheld,control,73,0.96
85000,withheld,control,74,0.96
85000,withheld,control,75,0.96
85000,withheld,control,76,0.961
85000,withheld,control,77,0.962
85000,withheld,control,78,0.962
85000,withheld,control,79,0.963
85000,withheld,control,80,0.964
85000,withheld,control,81,0.966
85000,withheld,control,82,0.966
85000,withheld,control,83,0.968
85000,withheld,control,84,0.97
85000,withheld,control,85,0.971
85000,withheld,control,86,0.974
85000,withheld,control,87,0.975
85000,withheld,control,88,0.975
85000,withheld,control,89,0.977
85000,withheld,control,90,0.977
85000,withheld,control,91,0.978
85000,withheld,control,92,0.978
85000,withheld,control,93,0.978
85000,withheld,control,94,0.979
85000,withheld,control,95,0.979
85000,withheld,control,96,0.979
85000,withheld,control,97,0.979
85000,withheld,control,98,0.979
85000,withheld,control,99,0.982
85000,withheld,control,100,0.985
85000,withheld,control,101,0.985
85000,withheld,control,102,0.985
85000,withheld,control,103,0.986
85000,withheld,control,104,0.989
85000,withheld,control,105,0.99
85000,withheld,control,106,0.992
85000,withheld,control,107,0.992
85000,withheld,control,108,0.992
85000,withheld,control,109,0.995
85000,withheld,control,110,0.996
85000,withheld,control,111,0.998
85000,withheld,control,112,0.999
85000,withheld,control,113,0.999
85000,withheld,control,114,0.999
85000,withheld,control,115,1.0
85000,withheld,control,116,1.0
85000,withheld,control,117,1.0
85000,withheld,control,118,1.0
85000,withheld,control,119,1.0
85000,withheld,control,120,1.0
85000,withheld,control,121,1.0
85000,withheld,control,122,1.0
85000,withheld,control,123,1.0
85000,withheld,control,124,1.0
85000,withheld,control,125,1.0
85001,random,withheld,1,0.038
85001,random,withheld,2,0.069
85001,random,withheld,3,0.08
85001,random,withheld,4,0.091
85001,random,withheld,5,0.103
85001,random,withheld,6,0.114
85001,random,withheld,7,0.123
85001,random,withheld,8,0.132
85001,random,withheld,9,0.14
85001,random,withheld,10,0.149
85001,random,withheld,11,0.161
85001,random,withheld,12,0.172
85001,random,withheld,13,0.177
85001,random,withheld,14,0.19
85001,random,withheld,15,0.202
85001,random,withheld,16,0.216
85001,random,withheld,17,0.228
85001,random,withheld,18,0.236
85001,random,withheld,19,0.246
85001,random,withheld,20,0.255
85001,random,withheld,21,0.263
85001,random,withheld,22,0.275
85001,random,withheld,23,0.284
85001,random,withheld,24,0.292
85001,random,withheld,25,0.306
85001,random,withheld,26,0.32
85001,random,withheld,27,0.329
85001,random,withheld,28,0.34
85001,random,withheld,29,0.35
85001,random,withheld,30,0.361
85001,random,withheld,31,0.377
85001,random,withheld,32,0.382
85001,random,withheld,33,0.395
85001,random,withheld,34,0.401
85001,random,withheld,35,0.414
85001,random,withheld,36,0.423
85001,random,withheld,37,0.429
85001,random,withheld,38,0.438
85001,random,withheld,39,0.447
85001,random,withheld,40,0.454
85001,random,withheld,41,0.464
85001,random,withheld,42,0.482
85001,random,withheld,43,0.496
85001,random,withheld,44,0.512
85001,random,withheld,45,0.521
85001,random,withheld,46,0.529
85001,random,withheld,47,0.54
85001,random,withheld,48,0.55
85001,random,withheld,49,0.554
85001,random,withheld,50,0.57
85001,random,withheld,51,0.572
85001,random,withheld,52,0.588
85001,random,withheld,53,0.599
85001,random,withheld,54,0.605
85001,random,withheld,55,0.615
85001,random,withheld,56,0.63
85001,random,withheld,57,0.635
85001,random,withheld,58,0.65
85001,random,withheld,59,0.665
85001,random,withheld,60,0.68
85001,random,withheld,61,0.688
85001,random,withheld,62,0.702
85001,random,withheld,63,0.715
85001,random,withheld,64,0.726
85001,random,withheld,65,0.737
85001,random,withheld,66,0.748
85001,random,withheld,67,0.755
85001,random,withheld,68,0.77
85001,random,withheld,69,0.779
85001,random,withheld,70,0.787
85001,random,withheld,71,0.794
85001,random,withheld,72,0.8
85001,random,withheld,73,0.805
85001,random,withheld,74,0.812
85001,random,withheld,75,0.818
85001,random,withheld,76,0.826
85001,random,withheld,77,0.831
85001,random,withheld,78,0.834
85001,random,withheld,79,0.839
85001,random,withheld,80,0.844
85001,random,withheld,81,0.847
85001,random,withheld,82,0.849
85001,random,withheld,83,0.85
85001,random,withheld,84,0.853
85001,random,withheld,85,0.858
85001,random,withheld,86,0.861
85001,random,withheld,87,0.867
85001,random,withheld,88,0.868
85001,random,withheld,89,0.873
85001,random,withheld,90,0.876
85001,random,withheld,91,0.879
85001,random,withheld,92,0.881
85001,random,withheld,93,0.886
85001,random,withheld,94,0.892
85001,random,withheld,95,0.9
85001,random,withheld,96,0.905
85001,random,withheld,97,0.911
85001,random,withheld,98,0.915
85001,random,withheld,99,0.919
85001,random,withheld,100,0.925
85001,random,withheld,101,0.929
85001,random,withheld,102,0.931
85001,random,withheld,103,0.934
85001,random,withheld,104,0.938
85001,random,withheld,105,0.942
85001,random,withheld,106,0.945
85001,random,withheld,107,0.95
85001,random,withheld,108,0.955
85001,random,withheld,109,0.96
85001,random,withheld,110,0.966
85001,random,withheld,111,0.969
85001,random,withheld,112,0.972
85001,random,withheld,113,0.974
85001,random,withheld,114,0.976
85001,random,withheld,115,0.979
85001,random,withheld,116,0.986
85001,random,withheld,117,0.987
85001,random,withheld,118,0.992
85001,random,withheld,119,0.997
85001,random,withheld,120,0.999
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.12
85001,random,control,2,0.169
85001,random,control,3,0.194
85001,random,control,4,0.225
85001,random,control,5,0.248
85001,random,control,6,0.27
85001,random,control,7,0.292
85001,random,control,8,0.313
85001,random,control,9,0.328
85001,random,control,10,0.338
85001,random,control,11,0.359
85001,random,control,12,0.372
85001,random,control,13,0.394
85001,random,control,14,0.409
85001,random,control,15,0.426
85001,random,control,16,0.439
85001,random,control,17,0.455
85001,random,control,18,0.473
85001,random,control,19,0.485
85001,random,control,20,0.49
85001,random,control,21,0.512
85001,random,control,22,0.528
85001,random,control,23,0.542
85001,random,control,24,0.551
85001,random,control,25,0.569
85001,random,control,26,0.582
85001,random,control,27,0.606
85001,random,control,28,0.617
85001,random,control,29,0.624
85001,random,control,30,0.636
85001,random,control,31,0.646
85001,random,control,32,0.66
85001,random,control,33,0.676
85001,random,control,34,0.685
85001,random,control,35,0.695
85001,random,control,36,0.708
85001,random,control,37,0.722
85001,random,control,38,0.728
85001,random,control,39,0.737
85001,random,control,40,0.74
85001,random,control,41,0.752
85001,random,control,42,0.767
85001,random,control,43,0.773
85001,random,control,44,0.784
85001,random,control,45,0.797
85001,random,control,46,0.803
85001,random,control,47,0.811
85001,random,control,48,0.821
85001,random,control,49,0.831
85001,random,control,50,0.842
85001,random,control,51,0.849
85001,random,control,52,0.857
85001,random,control,53,0.866
85001,random,control,54,0.867
85001,random,control,55,0.869
85001,random,control,56,0.874
85001,random,control,57,0.878
85001,random,control,58,0.884
85001,random,control,59,0.889
85001,random,control,60,0.896
85001,random,control,61,0.903
85001,random,control,62,0.907
85001,random,control,63,0.907
85001,random,control,64,0.908
85001,random,control,65,0.916
85001,random,control,66,0.921
85001,random,control,67,0.925
85001,random,control,68,0.927
85001,random,control,69,0.932
85001,random,control,70,0.936
85001,random,control,71,0.94
85001,random,control,72,0.946
85001,random,control,73,0.949
85001,random,control,74,0.953
85001,random,control,75,0.956
85001,random,control,76,0.957
85001,random,control,77,0.962
85001,random,control,78,0.964
85001,random,control,79,0.966
85001,random,control,80,0.967
85001,random,control,81,0.973
85001,random,control,82,0.973
85001,random,control,83,0.974
85001,random,control,84,0.974
85001,random,control,85,0.976
85001,random,control,86,0.977
85001,random,control,87,0.977
85001,random,control,88,0.978
85001,random,control,89,0.978
85001,random,control,90,0.978
85001,random,control,91,0.981
85001,random,control,92,0.982
85001,random,control,93,0.982
85001,random,control,94,0.984
85001,random,control,95,0.984
85001,random,control,96,0.985
85001,random,control,97,0.986
85001,random,control,98,0.987
85001,random,control,99,0.99
85001,random,control,100,0.991
85001,random,control,101,0.992
85001,random,control,102,0.992
85001,random,control,103,0.992
85001,random,control,104,0.992
85001,random,control,105,0.993
85001,random,control,106,0.993
85001,random,control,107,0.993
85001,random,control,108,0.994
85001,random,control,109,0.994
85001,random,control,110,0.995
85001,random,control,111,0.996
85001,random,control,112,0.998
85001,random,control,113,0.999
85001,random,control,114,0.999
85001,random,control,115,0.999
85001,random,control,116,1.0
85001,random,control,117,1.0
85001,random,control,118,1.0
85001,random,control,119,1.0
85001,random,control,120,1.0
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.0
85001,withheld,withheld,2,0.0
85001,withheld,withheld,3,0.003
85001,withheld,withheld,4,0.004
85001,withheld,withheld,5,0.006
85001,withheld,withheld,6,0.008
85001,withheld,withheld,7,0.016
85001,withheld,withheld,8,0.019
85001,withheld,withheld,9,0.023
85001,withheld,withheld,10,0.025
85001,withheld,withheld,11,0.031
85001,withheld,withheld,12,0.038
85001,withheld,withheld,13,0.04
85001,withheld,withheld,14,0.044
85001,withheld,withheld,15,0.047
85001,withheld,withheld,16,0.05
85001,withheld,withheld,17,0.054
85001,withheld,withheld,18,0.056
85001,withheld,withheld,19,0.06
85001,withheld,withheld,20,0.065
85001,withheld,withheld,21,0.072
85001,withheld,withheld,22,0.079
85001,withheld,withheld,23,0.083
85001,withheld,withheld,24,0.088
85001,withheld,withheld,25,0.088
85001,withheld,withheld,26,0.096
85001,withheld,withheld,27,0.1
85001,withheld,withheld,28,0.107
85001,withheld,withheld,29,0.114
85001,withheld,withheld,30,0.118
85001,withheld,withheld,31,0.121
85001,withheld,withheld,32,0.126
85001,withheld,withheld,33,0.128
85001,withheld,withheld,34,0.133
85001,withheld,withheld,35,0.137
85001,withheld,withheld,36,0.141
85001,withheld,withheld,37,0.143
85001,withheld,withheld,38,0.149
85001,withheld,withheld,39,0.152
85001,withheld,withheld,40,0.154
85001,withheld,withheld,41,0.155
85001,withheld,withheld,42,0.161
85001,withheld,withheld,43,0.166
85001,withheld,withheld,44,0.172
85001,withheld,withheld,45,0.176
85001,withheld,withheld,46,0.18
85001,withheld,withheld,47,0.185
85001,withheld,withheld,48,0.188
85001,withheld,withheld,49,0.194
85001,withheld,withheld,50,0.2
85001,withheld,withheld,51,0.205
85001,withheld,withheld,52,0.212
85001,withheld,withheld,53,0.214
85001,withheld,withheld,54,0.222
85001,withheld,withheld,55,0.234
85001,withheld,withheld,56,0.239
85001,withheld,withheld,57,0.243
85001,withheld,withheld,58,0.252
85001,withheld,withheld,59,0.255
85001,withheld,withheld,60,0.263
85001,withheld,withheld,61,0.27
85001,withheld,withheld,62,0.276
85001,withheld,withheld,63,0.284
85001,withheld,withheld,64,0.291
85001,withheld,withheld,65,0.301
85001,withheld,withheld,66,0.314
85001,withheld,withheld,67,0.323
85001,withheld,withheld,68,0.338
85001,withheld,withheld,69,0.349
85001,withheld,withheld,70,0.362
85001,withheld,withheld,71,0.381
85001,withheld,withheld,72,0.399
85001,withheld,withheld,73,0.418
85001,withheld,withheld,74,0.436
85001,withheld,withheld,75,0.456
85001,withheld,withheld,76,0.474
85001,withheld,withheld,77,0.491
85001,withheld,withheld,78,0.508
85001,withheld,withheld,79,0.529
85001,withheld,withheld,80,0.548
85001,withheld,withheld,81,0.561
85001,withheld,withheld,82,0.577
85001,withheld,withheld,83,0.593
85001,withheld,withheld,84,0.606
85001,withheld,withheld,85,0.618
85001,withheld,withheld,86,0.629
85001,withheld,withheld,87,0.641
85001,withheld,withheld,88,0.647
85001,withheld,withheld,89,0.658
85001,withheld,withheld,90,0.668
85001,withheld,withheld,91,0.676
85001,withheld,withheld,92,0.679
85001,withheld,withheld,93,0.684
85001,withheld,withheld,94,0.693
85001,withheld,withheld,95,0.698
85001,withheld,withheld,96,0.705
85001,withheld,withheld,97,0.716
85001,withheld,withheld,98,0.724
85001,withheld,withheld,99,0.736
85001,withheld,withheld,100,0.747
85001,withheld,withheld,101,0.756
85001,withheld,withheld,102,0.762
85001,withheld,withheld,103,0.773
85001,withheld,withheld,104,0.781
85001,withheld,withheld,105,0.79
85001,withheld,withheld,106,0.798
85001,withheld,withheld,107,0.807
85001,withheld,withheld,108,0.814
85001,withheld,withheld,109,0.822
85001,withheld,withheld,110,0.832
85001,withheld,withheld,111,0.847
85001,withheld,withheld,112,0.865
85001,withheld,withheld,113,0.879
85001,withheld,withheld,114,0.895
85001,withheld,withheld,115,0.916
85001,withheld,withheld,116,0.935
85001,withheld,withheld,117,0.947
85001,withheld,withheld,118,0.958
85001,withheld,withheld,119,0.973
85001,withheld,withheld,120,0.98
85001,withheld,withheld,121,0.999
85001,withheld,withheld,122,0.999
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.139
85001,withheld,control,2,0.221
85001,withheld,control,3,0.246
85001,withheld,control,4,0.273
85001,withheld,control,5,0.293
85001,withheld,control,6,0.308
85001,withheld,control,7,0.327
85001,withheld,control,8,0.347
85001,withheld,control,9,0.368
85001,withheld,control,10,0.395
85001,withheld,control,11,0.409
85001,withheld,control,12,0.425
85001,withheld,control,13,0.436
85001,withheld,control,14,0.457
85001,withheld,control,15,0.476
85001,withheld,control,16,0.489
85001,withheld,control,17,0.508
85001,withheld,control,18,0.527
85001,withheld,control,19,0.533
85001,withheld,control,20,0.55
85001,withheld,control,21,0.563
85001,withheld,control,22,0.579
85001,withheld,control,23,0.601
85001,withheld,control,24,0.617
85001,withheld,control,25,0.633
85001,withheld,control,26,0.652
85001,withheld,control,27,0.67
85001,withheld,control,28,0.682
85001,withheld,control,29,0.689
85001,withheld,control,30,0.704
85001,withheld,control,31,0.726
85001,withheld,control,32,0.734
85001,withheld,control,33,0.748
85001,withheld,control,34,0.76
85001,withheld,control,35,0.769
85001,withheld,control,36,0.78
85001,withheld,control,37,0.793
85001,withheld,control,38,0.8
85001,withheld,control,39,0.81
85001,withheld,control,40,0.82
85001,withheld,control,41,0.825
85001,withheld,control,42,0.83
85001,withheld,control,43,0.841
85001,withheld,control,44,0.843
85001,withheld,control,45,0.846
85001,withheld,control,46,0.851
85001,withheld,control,47,0.859
85001,withheld,control,48,0.864
85001,withheld,control,49,0.866
85001,withheld,control,50,0.873
85001,withheld,control,51,0.878
85001,withheld,control,52,0.88
85001,withheld,control,53,0.888
85001,withheld,control,54,0.896
85001,withheld,control,55,0.898
85001,withheld,control,56,0.901
