seed,arm,split,k,hit_k
85000,random,withheld,103,0.997
85000,random,withheld,104,0.999
85000,random,withheld,105,1.0
85000,random,withheld,106,1.0
85000,random,withheld,107,1.0
85000,random,withheld,108,1.0
85000,random,withheld,109,1.0
85000,random,withheld,110,1.0
85000,random,withheld,111,1.0
85000,random,withheld,112,1.0
85000,random,withheld,113,1.0
85000,random,withheld,114,1.0
85000,random,withheld,115,1.0
85000,random,withheld,116,1.0
85000,random,withheld,117,1.0
85000,random,withheld,118,1.0
85000,random,withheld,119,1.0
85000,random,withheld,120,1.0
85000,random,withheld,121,1.0
85000,random,withheld,122,1.0
85000,random,withheld,123,1.0
85000,random,withheld,124,1.0
85000,random,withheld,125,1.0
85000,random,control,1,0.111
85000,random,control,2,0.176
85000,random,control,3,0.21
85000,random,control,4,0.232
85000,random,control,5,0.25
85000,random,control,6,0.266
85000,random,control,7,0.277
85000,random,control,8,0.297
85000,random,control,9,0.316
85000,random,control,10,0.326
85000,random,control,11,0.343
85000,random,control,12,0.357
85000,random,control,13,0.371
85000,random,control,14,0.384
85000,random,control,15,0.397
85000,random,control,16,0.416
85000,random,control,17,0.428
85000,random,control,18,0.451
85000,random,control,19,0.464
85000,random,control,20,0.477
85000,random,control,21,0.495
85000,random,control,22,0.512
85000,random,control,23,0.521
85000,random,control,24,0.536
85000,random,control,25,0.546
85000,random,control,26,0.55
85000,random,control,27,0.562
85000,random,control,28,0.578
85000,random,control,29,0.593
85000,random,control,30,0.607
85000,random,control,31,0.621
85000,random,control,32,0.635
85000,random,control,33,0.655
85000,random,control,34,0.661
85000,random,control,35,0.669
85000,random,control,36,0.674
85000,random,control,37,0.682
85000,random,control,38,0.688
85000,random,control,39,0.698
85000,random,control,40,0.707
85000,random,control,41,0.718
85000,random,control,42,0.728
85000,random,control,43,0.74
85000,random,control,44,0.749
85000,random,control,45,0.757
85000,random,control,46,0.769
85000,random,control,47,0.777
85000,random,control,48,0.781
85000,random,control,49,0.785
85000,random,control,50,0.792
85000,random,control,51,0.802
85000,random,control,52,0.808
85000,random,control,53,0.812
85000,random,control,54,0.822
85000,random,control,55,0.829
85000,random,control,56,0.834
85000,random,control,57,0.843
85000,random,control,58,0.848
85000,random,control,59,0.85
85000,random,control,60,0.854
85000,random,control,61,0.859
85000,random,control,62,0.863
85000,random,control,63,0.869
85000,random,control,64,0.875
85000,random,control,65,0.878
85000,random,control,66,0.88
85000,random,control,67,0.89
85000,random,control,68,0.896
85000,random,control,69,0.902
85000,random,control,70,0.907
85000,random,control,71,0.908
85000,random,control,72,0.913
85000,random,control,73,0.918
85000,random,control,74,0.922
85000,random,control,75,0.924
85000,random,control,76,0.926
85000,random,control,77,0.928
85000,random,control,78,0.931
85000,random,control,79,0.933
85000,random,control,80,0.935
85000,random,control,81,0.935
85000,random,control,82,0.941
85000,random,control,83,0.945
85000,random,control,84,0.949
85000,random,control,85,0.951
85000,random,control,86,0.952
85000,random,control,87,0.955
85000,random,control,88,0.956
85000,random,control,89,0.957
85000,random,control,90,0.959
85000,random,control,91,0.961
85000,random,control,92,0.964
85000,random,control,93,0.968
85000,random,control,94,0.97
85000,random,control,95,0.972
85000,random,control,96,0.974
85000,random,control,97,0.976
85000,random,control,98,0.977
85000,random,control,99,0.978
85000,random,control,100,0.981
85000,random,control,101,0.982
85000,random,control,102,0.982
85000,random,control,103,0.982
85000,random,control,104,0.984
85000,random,control,105,0.985
85000,random,control,106,0.986
85000,random,control,107,0.988
85000,random,control,108,0.988
85000,random,control,109,0.988
85000,random,control,110,0.989
85000,random,control,111,0.99
85000,random,control,112,0.993
85000,random,control,113,0.994
85000,random,control,114,0.995
85000,random,control,115,0.996
85000,random,control,116,0.999
85000,random,control,117,0.999
85000,random,control,118,1.0
85000,random,control,119,1.0
85000,random,control,120,1.0
85000,random,control,121,1.0
85000,random,control,122,1.0
85000,random,control,123,1.0
85000,random,control,124,1.0
85000,random,control,125,1.0
85000,withheld,withheld,1,0.006
85000,withheld,withheld,2,0.011
85000,withheld,withheld,3,0.023
85000,withheld,withheld,4,0.042
85000,withheld,withheld,5,0.055
85000,withheld,withheld,6,0.069
85000,withheld,withheld,7,0.083
85000,withheld,withheld,8,0.096
85000,withheld,withheld,9,0.112
85000,withheld,withheld,10,0.128
85000,withheld,withheld,11,0.149
85000,withheld,withheld,12,0.171
85000,withheld,withheld,13,0.195
85000,withheld,withheld,14,0.213
85000,withheld,withheld,15,0.238
85000,withheld,withheld,16,0.264
85000,withheld,withheld,17,0.282
85000,withheld,withheld,18,0.3
85000,withheld,withheld,19,0.316
85000,withheld,withheld,20,0.327
85000,withheld,withheld,21,0.347
85000,withheld,withheld,22,0.37
85000,withheld,withheld,23,0.386
85000,withheld,withheld,24,0.404
85000,withheld,withheld,25,0.416
85000,withheld,withheld,26,0.434
85000,withheld,withheld,27,0.443
85000,withheld,withheld,28,0.46
85000,withheld,withheld,29,0.474
85000,withheld,withheld,30,0.495
85000,withheld,withheld,31,0.511
85000,withheld,withheld,32,0.527
85000,withheld,withheld,33,0.54
85000,withheld,withheld,34,0.554
85000,withheld,withheld,35,0.566
85000,withheld,withheld,36,0.588
85000,withheld,withheld,37,0.602
85000,withheld,withheld,38,0.613
85000,withheld,withheld,39,0.63
85000,withheld,withheld,40,0.635
85000,withheld,withheld,41,0.647
85000,withheld,withheld,42,0.666
85000,withheld,withheld,43,0.681
85000,withheld,withheld,44,0.688
85000,withheld,withheld,45,0.697
85000,withheld,withheld,46,0.708
85000,withheld,withheld,47,0.719
85000,withheld,withheld,48,0.73
85000,withheld,withheld,49,0.738
85000,withheld,withheld,50,0.749
85000,withheld,withheld,51,0.757
85000,withheld,withheld,52,0.76
85000,withheld,withheld,53,0.767
85000,withheld,withheld,54,0.775
85000,withheld,withheld,55,0.782
85000,withheld,withheld,56,0.788
85000,withheld,withheld,57,0.792
85000,withheld,withheld,58,0.798
85000,withheld,withheld,59,0.81
85000,withheld,withheld,60,0.816
85000,withheld,withheld,61,0.824
85000,withheld,withheld,62,0.827
85000,withheld,withheld,63,0.831
85000,withheld,withheld,64,0.837
85000,withheld,withheld,65,0.843
85000,withheld,withheld,66,0.847
85000,withheld,withheld,67,0.851
85000,withheld,withheld,68,0.852
85000,withheld,withheld,69,0.859
85000,withheld,withheld,70,0.863
85000,withheld,withheld,71,0.869
85000,withheld,withheld,72,0.874
85000,withheld,withheld,73,0.886
85000,withheld,withheld,74,0.893
85000,withheld,withheld,75,0.896
85000,withheld,withheld,76,0.904
85000,withheld,withheld,77,0.91
85000,withheld,withheld,78,0.918
85000,withheld,withheld,79,0.92
85000,withheld,withheld,80,0.922
85000,withheld,withheld,81,0.928
85000,withheld,withheld,82,0.934
85000,withheld,withheld,83,0.936
85000,withheld,withheld,84,0.939
85000,withheld,withheld,85,0.94
85000,withheld,withheld,86,0.944
85000,withheld,withheld,87,0.95
85000,withheld,withheld,88,0.956
85000,withheld,withheld,89,0.961
85000,withheld,withheld,90,0.963
85000,withheld,withheld,91,0.965
85000,withheld,withheld,92,0.967
85000,withheld,withheld,93,0.973
85000,withheld,withheld,94,0.975
85000,withheld,withheld,95,0.976
85000,withheld,withheld,96,0.978
85000,withheld,withheld,97,0.981
85000,withheld,withheld,98,0.982
85000,withheld,withheld,99,0.985
85000,withheld,withheld,100,0.985
85000,withheld,withheld,101,0.985
85000,withheld,withheld,102,0.987
85000,withheld,withheld,103,0.987
85000,withheld,withheld,104,0.99
85000,withheld,withheld,105,0.991
85000,withheld,withheld,106,0.991
85000,withheld,withheld,107,0.993
85000,withheld,withheld,108,0.995
85000,withheld,withheld,109,0.995
85000,withheld,withheld,110,0.995
85000,withheld,withheld,111,0.995
85000,withheld,withheld,112,0.995
85000,withheld,withheld,113,0.996
85000,withheld,withheld,114,0.997
85000,withheld,withheld,115,0.997
85000,withheld,withheld,116,0.998
85000,withheld,withheld,117,0.999
85000,withheld,withheld,118,0.999
85000,withheld,withheld,119,1.0
85000,withheld,withheld,120,1.0
85000,withheld,withheld,121,1.0
85000,withheld,withheld,122,1.0
85000,withheld,withheld,123,1.0
85000,withheld,withheld,124,1.0
85000,withheld,withheld,125,1.0
85000,withheld,control,1,0.118
85000,withheld,control,2,0.195
85000,withheld,control,3,0.22
85000,withheld,control,4,0.235
85000,withheld,control,5,0.253
85000,withheld,control,6,0.273
85000,withheld,control,7,0.29
85000,withheld,control,8,0.304
85000,withheld,control,9,0.32
85000,withheld,control,10,0.342
85000,withheld,control,11,0.353
85000,withheld,control,12,0.367
85000,withheld,control,13,0.378
85000,withheld,control,14,0.395
85000,withheld,control,15,0.409
85000,withheld,control,16,0.419
85000,withheld,control,17,0.427
85000,withheld,control,18,0.435
85000,withheld,control,19,0.442
85000,withheld,control,20,0.455
85000,withheld,control,21,0.467
85000,withheld,control,22,0.475
85000,withheld,control,23,0.49
85000,withheld,control,24,0.505
85000,withheld,control,25,0.515
85000,withheld,control,26,0.527
85000,withheld,control,27,0.541
85000,withheld,control,28,0.554
85000,withheld,control,29,0.563
85000,withheld,control,30,0.583
85000,withheld,control,31,0.599
85000,withheld,control,32,0.615
85000,withheld,control,33,0.63
85000,withheld,control,34,0.641
85000,withheld,control,35,0.654
85000,withheld,control,36,0.667
85000,withheld,control,37,0.677
85000,withheld,control,38,0.688
85000,withheld,control,39,0.698
85000,withheld,control,40,0.71
85000,withheld,control,41,0.721
85000,withheld,control,42,0.727
85000,withheld,control,43,0.736
85000,withheld,control,44,0.744
85000,withheld,control,45,0.759
85000,withheld,control,46,0.769
85000,withheld,control,47,0.775
85000,withheld,control,48,0.782
85000,withheld,control,49,0.788
85000,withheld,control,50,0.8
85000,withheld,control,51,0.804
85000,withheld,control,52,0.814
85000,withheld,control,53,0.826
85000,withheld,control,54,0.833
85000,withheld,control,55,0.841
85000,withheld,control,56,0.847
85000,withheld,control,57,0.858
85000,withheld,control,58,0.865
85000,withheld,control,59,0.868
85000,withheld,control,60,0.873
85000,withheld,control,61,0.879
85000,withheld,control,62,0.883
85000,withheld,control,63,0.89
85000,withheld,control,64,0.896
85000,withheld,control,65,0.898
85000,withheld,control,66,0.901
85000,withheld,control,67,0.904
85000,withheld,control,68,0.906
85000,withheld,control,69,0.91
85000,withheld,control,70,0.914
85000,withheld,control,71,0.922
85000,withheld,control,72,0.925
85000,withheld,control,73,0.927
85000,withheld,control,74,0.93
85000,withheld,control,75,0.934
85000,withheld,control,76,0.935
85000,withheld,control,77,0.936
85000,withheld,control,78,0.941
85000,withheld,control,79,0.943
85000,withheld,control,80,0.946
85000,withheld,control,81,0.948
85000,withheld,control,82,0.95
85000,withheld,control,83,0.952
85000,withheld,control,84,0.953
85000,withheld,control,85,0.955
85000,withheld,control,86,0.956
85000,withheld,control,87,0.958
85000,withheld,control,88,0.959
85000,withheld,control,89,0.96
85000,withheld,control,90,0.963
85000,withheld,control,91,0.966
85000,withheld,control,92,0.967
85000,withheld,control,93,0.97
85000,withheld,control,94,0.971
85000,withheld,control,95,0.976
85000,withheld,control,96,0.976
85000,withheld,control,97,0.976
85000,withheld,control,98,0.977
85000,withheld,control,99,0.977
85000,withheld,control,100,0.978
85000,withheld,control,101,0.979
85000,withheld,control,102,0.981
85000,withheld,control,103,0.983
85000,withheld,control,104,0.984
85000,withheld,control,105,0.986
85000,withheld,control,106,0.988
85000,withheld,control,107,0.988
85000,withheld,control,108,0.988
85000,withheld,control,109,0.988
85000,withheld,control,110,0.989
85000,withheld,control,111,0.99
85000,withheld,control,112,0.992
85000,withheld,control,113,0.992
85000,withheld,control,114,0.994
85000,withheld,control,115,0.994
85000,withheld,control,116,0.996
85000,withheld,control,117,0.997
85000,withheld,control,118,0.998
85000,withheld,control,119,0.998
85000,withheld,control,120,0.998
85000,withheld,control,121,0.999
85000,withheld,control,122,1.0
85000,withheld,control,123,1.0
85000,withheld,control,124,1.0
85000,withheld,control,125,1.0
85001,random,withheld,1,0.032
85001,random,withheld,2,0.06
85001,random,withheld,3,0.089
85001,random,withheld,4,0.114
85001,random,withheld,5,0.133
85001,random,withheld,6,0.148
85001,random,withheld,7,0.166
85001,random,withheld,8,0.179
85001,random,withheld,9,0.199
85001,random,withheld,10,0.216
85001,random,withheld,11,0.227
85001,random,withheld,12,0.246
85001,random,withheld,13,0.261
85001,random,withheld,14,0.283
85001,random,withheld,15,0.316
85001,random,withheld,16,0.339
85001,random,withheld,17,0.352
85001,random,withheld,18,0.377
85001,random,withheld,19,0.395
85001,random,withheld,20,0.417
85001,random,withheld,21,0.437
85001,random,withheld,22,0.46
85001,random,withheld,23,0.481
85001,random,withheld,24,0.497
85001,random,withheld,25,0.52
85001,random,withheld,26,0.541
85001,random,withheld,27,0.561
85001,random,withheld,28,0.577
85001,random,withheld,29,0.588
85001,random,withheld,30,0.604
85001,random,withheld,31,0.619
85001,random,withheld,32,0.632
85001,random,withheld,33,0.648
85001,random,withheld,34,0.66
85001,random,withheld,35,0.674
85001,random,withheld,36,0.691
85001,random,withheld,37,0.701
85001,random,withheld,38,0.712
85001,random,withheld,39,0.726
85001,random,withheld,40,0.736
85001,random,withheld,41,0.749
85001,random,withheld,42,0.761
85001,random,withheld,43,0.771
85001,random,withheld,44,0.774
85001,random,withheld,45,0.781
85001,random,withheld,46,0.785
85001,random,withheld,47,0.795
85001,random,withheld,48,0.8
85001,random,withheld,49,0.816
85001,random,withheld,50,0.824
85001,random,withheld,51,0.832
85001,random,withheld,52,0.842
85001,random,withheld,53,0.846
85001,random,withheld,54,0.856
85001,random,withheld,55,0.862
85001,random,withheld,56,0.867
85001,random,withheld,57,0.873
85001,random,withheld,58,0.877
85001,random,withheld,59,0.881
85001,random,withheld,60,0.884
85001,random,withheld,61,0.887
85001,random,withheld,62,0.893
85001,random,withheld,63,0.901
85001,random,withheld,64,0.906
85001,random,withheld,65,0.912
85001,random,withheld,66,0.919
85001,random,withheld,67,0.922
85001,random,withheld,68,0.928
85001,random,withheld,69,0.931
85001,random,withheld,70,0.939
85001,random,withheld,71,0.941
85001,random,withheld,72,0.944
85001,random,withheld,73,0.946
85001,random,withheld,74,0.952
85001,random,withheld,75,0.957
85001,random,withheld,76,0.962
85001,random,withheld,77,0.965
85001,random,withheld,78,0.968
85001,random,withheld,79,0.97
85001,random,withheld,80,0.972
85001,random,withheld,81,0.976
85001,random,withheld,82,0.976
85001,random,withheld,83,0.978
85001,random,withheld,84,0.979
85001,random,withheld,85,0.98
85001,random,withheld,86,0.98
85001,random,withheld,87,0.981
85001,random,withheld,88,0.983
85001,random,withheld,89,0.984
85001,random,withheld,90,0.984
85001,random,withheld,91,0.984
85001,random,withheld,92,0.986
85001,random,withheld,93,0.987
85001,random,withheld,94,0.988
85001,random,withheld,95,0.989
85001,random,withheld,96,0.989
85001,random,withheld,97,0.991
85001,random,withheld,98,0.992
85001,random,withheld,99,0.993
85001,random,withheld,100,0.994
85001,random,withheld,101,0.995
85001,random,withheld,102,0.995
85001,random,withheld,103,0.995
85001,random,withheld,104,0.995
85001,random,withheld,105,0.995
85001,random,withheld,106,0.996
85001,random,withheld,107,0.997
85001,random,withheld,108,0.999
85001,random,withheld,109,0.999
85001,random,withheld,110,0.999
85001,random,withheld,111,0.999
85001,random,withheld,112,0.999
85001,random,withheld,113,0.999
85001,random,withheld,114,0.999
85001,random,withheld,115,0.999
85001,random,withheld,116,1.0
85001,random,withheld,117,1.0
85001,random,withheld,118,1.0
85001,random,withheld,119,1.0
85001,random,withheld,120,1.0
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.111
85001,random,control,2,0.156
85001,random,control,3,0.184
85001,random,control,4,0.215
85001,random,control,5,0.239
85001,random,control,6,0.266
85001,random,control,7,0.284
85001,random,control,8,0.303
85001,random,control,9,0.312
85001,random,control,10,0.323
85001,random,control,11,0.346
85001,random,control,12,0.364
85001,random,control,13,0.377
85001,random,control,14,0.395
85001,random,control,15,0.406
85001,random,control,16,0.425
85001,random,control,17,0.437
85001,random,control,18,0.455
85001,random,control,19,0.469
85001,random,control,20,0.482
85001,random,control,21,0.494
85001,random,control,22,0.508
85001,random,control,23,0.519
85001,random,control,24,0.534
85001,random,control,25,0.546
85001,random,control,26,0.564
85001,random,control,27,0.581
85001,random,control,28,0.594
85001,random,control,29,0.599
85001,random,control,30,0.611
85001,random,control,31,0.624
85001,random,control,32,0.629
85001,random,control,33,0.639
85001,random,control,34,0.651
85001,random,control,35,0.661
85001,random,control,36,0.669
85001,random,control,37,0.679
85001,random,control,38,0.691
85001,random,control,39,0.696
85001,random,control,40,0.701
85001,random,control,41,0.715
85001,random,control,42,0.722
85001,random,control,43,0.729
85001,random,control,44,0.737
85001,random,control,45,0.747
85001,random,control,46,0.757
85001,random,control,47,0.767
85001,random,control,48,0.776
85001,random,control,49,0.786
85001,random,control,50,0.793
85001,random,control,51,0.796
85001,random,control,52,0.802
85001,random,control,53,0.813
85001,random,control,54,0.817
85001,random,control,55,0.823
85001,random,control,56,0.829
85001,random,control,57,0.837
85001,random,control,58,0.847
85001,random,control,59,0.85
85001,random,control,60,0.857
85001,random,control,61,0.86
85001,random,control,62,0.866
85001,random,control,63,0.874
85001,random,control,64,0.881
85001,random,control,65,0.889
85001,random,control,66,0.894
85001,random,control,67,0.9
85001,random,control,68,0.904
85001,random,control,69,0.907
85001,random,control,70,0.909
85001,random,control,71,0.911
85001,random,control,72,0.915
85001,random,control,73,0.917
85001,random,control,74,0.924
85001,random,control,75,0.925
85001,random,control,76,0.925
85001,random,control,77,0.926
85001,random,control,78,0.93
85001,random,control,79,0.931
85001,random,control,80,0.935
85001,random,control,81,0.939
85001,random,control,82,0.941
85001,random,control,83,0.943
85001,random,control,84,0.949
85001,random,control,85,0.952
85001,random,control,86,0.956
85001,random,control,87,0.96
85001,random,control,88,0.962
85001,random,control,89,0.965
85001,random,control,90,0.967
85001,random,control,91,0.968
85001,random,control,92,0.971
85001,random,control,93,0.971
85001,random,control,94,0.972
85001,random,control,95,0.974
85001,random,control,96,0.975
85001,random,control,97,0.975
85001,random,control,98,0.975
85001,random,control,99,0.977
85001,random,control,100,0.978
85001,random,control,101,0.98
85001,random,control,102,0.98
85001,random,control,103,0.981
85001,random,control,104,0.983
85001,random,control,105,0.983
85001,random,control,106,0.983
85001,random,control,107,0.985
85001,random,control,108,0.986
85001,random,control,109,0.989
85001,random,control,110,0.99
85001,random,control,111,0.991
85001,random,control,112,0.993
85001,random,control,113,0.993
85001,random,control,114,0.995
85001,random,control,115,0.995
85001,random,control,116,0.997
85001,random,control,117,0.998
85001,random,control,118,0.999
85001,random,control,119,0.999
85001,random,control,120,0.999
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.004
85001,withheld,withheld,2,0.007
85001,withheld,withheld,3,0.03
85001,withheld,withheld,4,0.046
85001,withheld,withheld,5,0.07
85001,withheld,withheld,6,0.089
85001,withheld,withheld,7,0.114
85001,withheld,withheld,8,0.134
85001,withheld,withheld,9,0.154
85001,withheld,withheld,10,0.17
85001,withheld,withheld,11,0.183
85001,withheld,withheld,12,0.2
85001,withheld,withheld,13,0.219
85001,withheld,withheld,14,0.234
85001,withheld,withheld,15,0.256
85001,withheld,withheld,16,0.277
85001,withheld,withheld,17,0.296
85001,withheld,withheld,18,0.316
85001,withheld,withheld,19,0.328
85001,withheld,withheld,20,0.345
85001,withheld,withheld,21,0.357
85001,withheld,withheld,22,0.373
85001,withheld,withheld,23,0.383
85001,withheld,withheld,24,0.394
85001,withheld,withheld,25,0.415
85001,withheld,withheld,26,0.43
85001,withheld,withheld,27,0.448
85001,withheld,withheld,28,0.465
85001,withheld,withheld,29,0.478
85001,withheld,withheld,30,0.49
85001,withheld,withheld,31,0.501
85001,withheld,withheld,32,0.516
85001,withheld,withheld,33,0.538
85001,withheld,withheld,34,0.549
85001,withheld,withheld,35,0.562
85001,withheld,withheld,36,0.574
85001,withheld,withheld,37,0.577
85001,withheld,withheld,38,0.585
85001,withheld,withheld,39,0.594
85001,withheld,withheld,40,0.602
85001,withheld,withheld,41,0.611
85001,withheld,withheld,42,0.62
85001,withheld,withheld,43,0.629
85001,withheld,withheld,44,0.638
85001,withheld,withheld,45,0.65
85001,withheld,withheld,46,0.659
85001,withheld,withheld,47,0.667
85001,withheld,withheld,48,0.677
85001,withheld,withheld,49,0.683
85001,withheld,withheld,50,0.69
85001,withheld,withheld,51,0.699
85001,withheld,withheld,52,0.706
85001,withheld,withheld,53,0.715
85001,withheld,withheld,54,0.728
85001,withheld,withheld,55,0.735
85001,withheld,withheld,56,0.745
85001,withheld,withheld,57,0.751
85001,withheld,withheld,58,0.754
85001,withheld,withheld,59,0.757
85001,withheld,withheld,60,0.766
85001,withheld,withheld,61,0.775
85001,withheld,withheld,62,0.782
85001,withheld,withheld,63,0.794
85001,withheld,withheld,64,0.8
85001,withheld,withheld,65,0.807
85001,withheld,withheld,66,0.815
85001,withheld,withheld,67,0.824
85001,withheld,withheld,68,0.831
85001,withheld,withheld,69,0.834
85001,withheld,withheld,70,0.841
85001,withheld,withheld,71,0.848
85001,withheld,withheld,72,0.856
85001,withheld,withheld,73,0.866
85001,withheld,withheld,74,0.877
85001,withheld,withheld,75,0.878
85001,withheld,withheld,76,0.88
85001,withheld,withheld,77,0.887
85001,withheld,withheld,78,0.896
85001,withheld,withheld,79,0.903
85001,withheld,withheld,80,0.909
85001,withheld,withheld,81,0.914
85001,withheld,withheld,82,0.919
85001,withheld,withheld,83,0.928
85001,withheld,withheld,84,0.93
85001,withheld,withheld,85,0.934
85001,withheld,withheld,86,0.935
85001,withheld,withheld,87,0.94
85001,withheld,withheld,88,0.945
85001,withheld,withheld,89,0.953
85001,withheld,withheld,90,0.956
85001,withheld,withheld,91,0.96
85001,withheld,withheld,92,0.962
85001,withheld,withheld,93,0.965
85001,withheld,withheld,94,0.967
85001,withheld,withheld,95,0.972
85001,withheld,withheld,96,0.972
85001,withheld,withheld,97,0.977
85001,withheld,withheld,98,0.979
85001,withheld,withheld,99,0.981
85001,withheld,withheld,100,0.984
85001,withheld,withheld,101,0.987
85001,withheld,withheld,102,0.987
85001,withheld,withheld,103,0.987
85001,withheld,withheld,104,0.988
85001,withheld,withheld,105,0.988
85001,withheld,withheld,106,0.988
85001,withheld,withheld,107,0.988
85001,withheld,withheld,108,0.989
85001,withheld,withheld,109,0.991
85001,withheld,withheld,110,0.993
85001,withheld,withheld,111,0.995
85001,withheld,withheld,112,0.995
85001,withheld,withheld,113,0.996
85001,withheld,withheld,114,0.997
85001,withheld,withheld,115,0.997
85001,withheld,withheld,116,0.998
85001,withheld,withheld,117,1.0
85001,withheld,withheld,118,1.0
85001,withheld,withheld,119,1.0
85001,withheld,withheld,120,1.0
85001,withheld,withheld,121,1.0
85001,withheld,withheld,122,1.0
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.109
85001,withheld,control,2,0.159
85001,withheld,control,3,0.19
85001,withheld,control,4,0.221
85001,withheld,control,5,0.249
85001,withheld,control,6,0.268
85001,withheld,control,7,0.279
85001,withheld,control,8,0.298
85001,withheld,control,9,0.313
85001,withheld,control,10,0.33
85001,withheld,control,11,0.348
85001,withheld,control,12,0.358
85001,withheld,control,13,0.369
85001,withheld,control,14,0.38
85001,withheld,control,15,0.395
85001,withheld,control,16,0.412
85001,withheld,control,17,0.419
85001,withheld,control,18,0.429
85001,withheld,control,19,0.447
85001,withheld,control,20,0.462
85001,withheld,control,21,0.476
85001,withheld,control,22,0.487
85001,withheld,control,23,0.505
85001,withheld,control,24,0.521
85001,withheld,control,25,0.535
85001,withheld,control,26,0.545
85001,withheld,control,27,0.562
85001,withheld,control,28,0.575
85001,withheld,control,29,0.586
85001,withheld,control,30,0.599
85001,withheld,control,31,0.608
85001,withheld,control,32,0.619
85001,withheld,control,33,0.635
85001,withheld,control,34,0.646
85001,withheld,control,35,0.652
85001,withheld,control,36,0.662
85001,withheld,control,37,0.666
85001,withheld,control,38,0.674
85001,withheld,control,39,0.682
85001,withheld,control,40,0.692
85001,withheld,control,41,0.7
85001,withheld,control,42,0.713
85001,withheld,control,43,0.72
85001,withheld,control,44,0.73
85001,withheld,control,45,0.734
85001,withheld,control,46,0.745
85001,withheld,control,47,0.753
85001,withheld,control,48,0.762
85001,withheld,control,49,0.773
85001,withheld,control,50,0.786
85001,withheld,control,51,0.794
85001,withheld,control,52,0.798
85001,withheld,control,53,0.804
85001,withheld,control,54,0.81
85001,withheld,control,55,0.818
85001,withheld,control,56,0.823
