seed,arm,split,k,hit_k
85000,random,withheld,99,1.0
85000,random,withheld,100,1.0
85000,random,withheld,101,1.0
85000,random,withheld,102,1.0
85000,random,withheld,103,1.0
85000,random,withheld,104,1.0
85000,random,withheld,105,1.0
85000,random,withheld,106,1.0
85000,random,withheld,107,1.0
85000,random,withheld,108,1.0
85000,random,withheld,109,1.0
85000,random,withheld,110,1.0
85000,random,withheld,111,1.0
85000,random,withheld,112,1.0
85000,random,withheld,113,1.0
85000,random,withheld,114,1.0
85000,random,withheld,115,1.0
85000,random,withheld,116,1.0
85000,random,withheld,117,1.0
85000,random,withheld,118,1.0
85000,random,withheld,119,1.0
85000,random,withheld,120,1.0
85000,random,withheld,121,1.0
85000,random,withheld,122,1.0
85000,random,withheld,123,1.0
85000,random,withheld,124,1.0
85000,random,withheld,125,1.0
85000,random,control,1,0.103
85000,random,control,2,0.128
85000,random,control,3,0.15
85000,random,control,4,0.176
85000,random,control,5,0.193
85000,random,control,6,0.206
85000,random,control,7,0.224
85000,random,control,8,0.245
85000,random,control,9,0.261
85000,random,control,10,0.279
85000,random,control,11,0.297
85000,random,control,12,0.316
85000,random,control,13,0.329
85000,random,control,14,0.348
85000,random,control,15,0.372
85000,random,control,16,0.38
85000,random,control,17,0.404
85000,random,control,18,0.424
85000,random,control,19,0.44
85000,random,control,20,0.451
85000,random,control,21,0.462
85000,random,control,22,0.472
85000,random,control,23,0.492
85000,random,control,24,0.509
85000,random,control,25,0.522
85000,random,control,26,0.535
85000,random,control,27,0.548
85000,random,control,28,0.561
85000,random,control,29,0.574
85000,random,control,30,0.583
85000,random,control,31,0.595
85000,random,control,32,0.608
85000,random,control,33,0.617
85000,random,control,34,0.629
85000,random,control,35,0.634
85000,random,control,36,0.643
85000,random,control,37,0.652
85000,random,control,38,0.662
85000,random,control,39,0.669
85000,random,control,40,0.675
85000,random,control,41,0.681
85000,random,control,42,0.686
85000,random,control,43,0.696
85000,random,control,44,0.703
85000,random,control,45,0.71
85000,random,control,46,0.715
85000,random,control,47,0.725
85000,random,control,48,0.73
85000,random,control,49,0.742
85000,random,control,50,0.753
85000,random,control,51,0.759
85000,random,control,52,0.761
85000,random,control,53,0.767
85000,random,control,54,0.771
85000,random,control,55,0.776
85000,random,control,56,0.782
85000,random,control,57,0.789
85000,random,control,58,0.794
85000,random,control,59,0.802
85000,random,control,60,0.807
85000,random,control,61,0.81
85000,random,control,62,0.816
85000,random,control,63,0.819
85000,random,control,64,0.823
85000,random,control,65,0.826
85000,random,control,66,0.835
85000,random,control,67,0.841
85000,random,control,68,0.848
85000,random,control,69,0.857
85000,random,control,70,0.863
85000,random,control,71,0.87
85000,random,control,72,0.875
85000,random,control,73,0.881
85000,random,control,74,0.885
85000,random,control,75,0.896
85000,random,control,76,0.901
85000,random,control,77,0.903
85000,random,control,78,0.908
85000,random,control,79,0.914
85000,random,control,80,0.916
85000,random,control,81,0.921
85000,random,control,82,0.924
85000,random,control,83,0.932
85000,random,control,84,0.934
85000,random,control,85,0.936
85000,random,control,86,0.943
85000,random,control,87,0.943
85000,random,control,88,0.947
85000,random,control,89,0.947
85000,random,control,90,0.951
85000,random,control,91,0.956
85000,random,control,92,0.959
85000,random,control,93,0.962
85000,random,control,94,0.968
85000,random,control,95,0.968
85000,random,control,96,0.971
85000,random,control,97,0.973
85000,random,control,98,0.974
85000,random,control,99,0.975
85000,random,control,100,0.976
85000,random,control,101,0.982
85000,random,control,102,0.986
85000,random,control,103,0.988
85000,random,control,104,0.989
85000,random,control,105,0.99
85000,random,control,106,0.991
85000,random,control,107,0.991
85000,random,control,108,0.993
85000,random,control,109,0.995
85000,random,control,110,0.995
85000,random,control,111,0.995
85000,random,control,112,0.996
85000,random,control,113,0.997
85000,random,control,114,0.998
85000,random,control,115,0.998
85000,random,control,116,1.0
85000,random,control,117,1.0
85000,random,control,118,1.0
85000,random,control,119,1.0
85000,random,control,120,1.0
85000,random,control,121,1.0
85000,random,control,122,1.0
85000,random,control,123,1.0
85000,random,control,124,1.0
85000,random,control,125,1.0
85000,withheld,withheld,1,0.001
85000,withheld,withheld,2,0.006
85000,withheld,withheld,3,0.027
85000,withheld,withheld,4,0.045
85000,withheld,withheld,5,0.06
85000,withheld,withheld,6,0.071
85000,withheld,withheld,7,0.089
85000,withheld,withheld,8,0.112
85000,withheld,withheld,9,0.129
85000,withheld,withheld,10,0.149
85000,withheld,withheld,11,0.167
85000,withheld,withheld,12,0.191
85000,withheld,withheld,13,0.209
85000,withheld,withheld,14,0.223
85000,withheld,withheld,15,0.235
85000,withheld,withheld,16,0.254
85000,withheld,withheld,17,0.267
85000,withheld,withheld,18,0.281
85000,withheld,withheld,19,0.298
85000,withheld,withheld,20,0.317
85000,withheld,withheld,21,0.328
85000,withheld,withheld,22,0.347
85000,withheld,withheld,23,0.358
85000,withheld,withheld,24,0.371
85000,withheld,withheld,25,0.384
85000,withheld,withheld,26,0.394
85000,withheld,withheld,27,0.408
85000,withheld,withheld,28,0.429
85000,withheld,withheld,29,0.443
85000,withheld,withheld,30,0.454
85000,withheld,withheld,31,0.463
85000,withheld,withheld,32,0.478
85000,withheld,withheld,33,0.489
85000,withheld,withheld,34,0.5
85000,withheld,withheld,35,0.509
85000,withheld,withheld,36,0.52
85000,withheld,withheld,37,0.531
85000,withheld,withheld,38,0.549
85000,withheld,withheld,39,0.559
85000,withheld,withheld,40,0.572
85000,withheld,withheld,41,0.587
85000,withheld,withheld,42,0.609
85000,withheld,withheld,43,0.621
85000,withheld,withheld,44,0.633
85000,withheld,withheld,45,0.647
85000,withheld,withheld,46,0.658
85000,withheld,withheld,47,0.668
85000,withheld,withheld,48,0.68
85000,withheld,withheld,49,0.688
85000,withheld,withheld,50,0.7
85000,withheld,withheld,51,0.708
85000,withheld,withheld,52,0.717
85000,withheld,withheld,53,0.728
85000,withheld,withheld,54,0.736
85000,withheld,withheld,55,0.742
85000,withheld,withheld,56,0.754
85000,withheld,withheld,57,0.76
85000,withheld,withheld,58,0.769
85000,withheld,withheld,59,0.776
85000,withheld,withheld,60,0.78
85000,withheld,withheld,61,0.789
85000,withheld,withheld,62,0.795
85000,withheld,withheld,63,0.799
85000,withheld,withheld,64,0.806
85000,withheld,withheld,65,0.812
85000,withheld,withheld,66,0.823
85000,withheld,withheld,67,0.83
85000,withheld,withheld,68,0.838
85000,withheld,withheld,69,0.842
85000,withheld,withheld,70,0.848
85000,withheld,withheld,71,0.851
85000,withheld,withheld,72,0.854
85000,withheld,withheld,73,0.857
85000,withheld,withheld,74,0.86
85000,withheld,withheld,75,0.862
85000,withheld,withheld,76,0.862
85000,withheld,withheld,77,0.866
85000,withheld,withheld,78,0.868
85000,withheld,withheld,79,0.876
85000,withheld,withheld,80,0.881
85000,withheld,withheld,81,0.884
85000,withheld,withheld,82,0.891
85000,withheld,withheld,83,0.902
85000,withheld,withheld,84,0.902
85000,withheld,withheld,85,0.908
85000,withheld,withheld,86,0.917
85000,withheld,withheld,87,0.928
85000,withheld,withheld,88,0.943
85000,withheld,withheld,89,0.949
85000,withheld,withheld,90,0.955
85000,withheld,withheld,91,0.966
85000,withheld,withheld,92,0.976
85000,withheld,withheld,93,0.984
85000,withheld,withheld,94,0.987
85000,withheld,withheld,95,0.991
85000,withheld,withheld,96,0.993
85000,withheld,withheld,97,0.993
85000,withheld,withheld,98,0.996
85000,withheld,withheld,99,0.998
85000,withheld,withheld,100,0.998
85000,withheld,withheld,101,0.998
85000,withheld,withheld,102,0.998
85000,withheld,withheld,103,0.999
85000,withheld,withheld,104,0.999
85000,withheld,withheld,105,1.0
85000,withheld,withheld,106,1.0
85000,withheld,withheld,107,1.0
85000,withheld,withheld,108,1.0
85000,withheld,withheld,109,1.0
85000,withheld,withheld,110,1.0
85000,withheld,withheld,111,1.0
85000,withheld,withheld,112,1.0
85000,withheld,withheld,113,1.0
85000,withheld,withheld,114,1.0
85000,withheld,withheld,115,1.0
85000,withheld,withheld,116,1.0
85000,withheld,withheld,117,1.0
85000,withheld,withheld,118,1.0
85000,withheld,withheld,119,1.0
85000,withheld,withheld,120,1.0
85000,withheld,withheld,121,1.0
85000,withheld,withheld,122,1.0
85000,withheld,withheld,123,1.0
85000,withheld,withheld,124,1.0
85000,withheld,withheld,125,1.0
85000,withheld,control,1,0.067
85000,withheld,control,2,0.101
85000,withheld,control,3,0.127
85000,withheld,control,4,0.156
85000,withheld,control,5,0.179
85000,withheld,control,6,0.199
85000,withheld,control,7,0.22
85000,withheld,control,8,0.236
85000,withheld,control,9,0.252
85000,withheld,control,10,0.274
85000,withheld,control,11,0.288
85000,withheld,control,12,0.3
85000,withheld,control,13,0.325
85000,withheld,control,14,0.345
85000,withheld,control,15,0.365
85000,withheld,control,16,0.382
85000,withheld,control,17,0.404
85000,withheld,control,18,0.421
85000,withheld,control,19,0.44
85000,withheld,control,20,0.457
85000,withheld,control,21,0.471
85000,withheld,control,22,0.482
85000,withheld,control,23,0.498
85000,withheld,control,24,0.508
85000,withheld,control,25,0.517
85000,withheld,control,26,0.535
85000,withheld,control,27,0.544
85000,withheld,control,28,0.554
85000,withheld,control,29,0.57
85000,withheld,control,30,0.578
85000,withheld,control,31,0.585
85000,withheld,control,32,0.594
85000,withheld,control,33,0.604
85000,withheld,control,34,0.613
85000,withheld,control,35,0.624
85000,withheld,control,36,0.629
85000,withheld,control,37,0.642
85000,withheld,control,38,0.652
85000,withheld,control,39,0.659
85000,withheld,control,40,0.669
85000,withheld,control,41,0.68
85000,withheld,control,42,0.691
85000,withheld,control,43,0.7
85000,withheld,control,44,0.706
85000,withheld,control,45,0.72
85000,withheld,control,46,0.727
85000,withheld,control,47,0.733
85000,withheld,control,48,0.737
85000,withheld,control,49,0.747
85000,withheld,control,50,0.756
85000,withheld,control,51,0.764
85000,withheld,control,52,0.774
85000,withheld,control,53,0.781
85000,withheld,control,54,0.787
85000,withheld,control,55,0.794
85000,withheld,control,56,0.798
85000,withheld,control,57,0.8
85000,withheld,control,58,0.811
85000,withheld,control,59,0.816
85000,withheld,control,60,0.827
85000,withheld,control,61,0.831
85000,withheld,control,62,0.837
85000,withheld,control,63,0.839
85000,withheld,control,64,0.846
85000,withheld,control,65,0.848
85000,withheld,control,66,0.856
85000,withheld,control,67,0.859
85000,withheld,control,68,0.865
85000,withheld,control,69,0.872
85000,withheld,control,70,0.878
85000,withheld,control,71,0.881
85000,withheld,control,72,0.892
85000,withheld,control,73,0.899
85000,withheld,control,74,0.905
85000,withheld,control,75,0.908
85000,withheld,control,76,0.914
85000,withheld,control,77,0.919
85000,withheld,control,78,0.928
85000,withheld,control,79,0.93
85000,withheld,control,80,0.934
85000,withheld,control,81,0.939
85000,withheld,control,82,0.945
85000,withheld,control,83,0.951
85000,withheld,control,84,0.953
85000,withheld,control,85,0.957
85000,withheld,control,86,0.962
85000,withheld,control,87,0.966
85000,withheld,control,88,0.966
85000,withheld,control,89,0.969
85000,withheld,control,90,0.97
85000,withheld,control,91,0.971
85000,withheld,control,92,0.974
85000,withheld,control,93,0.976
85000,withheld,control,94,0.977
85000,withheld,control,95,0.979
85000,withheld,control,96,0.98
85000,withheld,control,97,0.982
85000,withheld,control,98,0.983
85000,withheld,control,99,0.984
85000,withheld,control,100,0.985
85000,withheld,control,101,0.986
85000,withheld,control,102,0.986
85000,withheld,control,103,0.989
85000,withheld,control,104,0.992
85000,withheld,control,105,0.994
85000,withheld,control,106,0.994
85000,withheld,control,107,0.994
85000,withheld,control,108,0.994
85000,withheld,control,109,0.995
85000,withheld,control,110,0.995
85000,withheld,control,111,0.995
85000,withheld,control,112,0.996
85000,withheld,control,113,0.997
85000,withheld,control,114,0.999
85000,withheld,control,115,0.999
85000,withheld,control,116,1.0
85000,withheld,control,117,1.0
85000,withheld,control,118,1.0
85000,withheld,control,119,1.0
85000,withheld,control,120,1.0
85000,withheld,control,121,1.0
85000,withheld,control,122,1.0
85000,withheld,control,123,1.0
85000,withheld,control,124,1.0
85000,withheld,control,125,1.0
85001,random,withheld,1,0.064
85001,random,withheld,2,0.149
85001,random,withheld,3,0.207
85001,random,withheld,4,0.244
85001,random,withheld,5,0.265
85001,random,withheld,6,0.275
85001,random,withheld,7,0.284
85001,random,withheld,8,0.306
85001,random,withheld,9,0.32
85001,random,withheld,10,0.348
85001,random,withheld,11,0.367
85001,random,withheld,12,0.382
85001,random,withheld,13,0.41
85001,random,withheld,14,0.429
85001,random,withheld,15,0.444
85001,random,withheld,16,0.449
85001,random,withheld,17,0.459
85001,random,withheld,18,0.478
85001,random,withheld,19,0.489
85001,random,withheld,20,0.508
85001,random,withheld,21,0.527
85001,random,withheld,22,0.536
85001,random,withheld,23,0.554
85001,random,withheld,24,0.564
85001,random,withheld,25,0.578
85001,random,withheld,26,0.593
85001,random,withheld,27,0.603
85001,random,withheld,28,0.614
85001,random,withheld,29,0.625
85001,random,withheld,30,0.632
85001,random,withheld,31,0.644
85001,random,withheld,32,0.65
85001,random,withheld,33,0.655
85001,random,withheld,34,0.663
85001,random,withheld,35,0.666
85001,random,withheld,36,0.671
85001,random,withheld,37,0.679
85001,random,withheld,38,0.691
85001,random,withheld,39,0.7
85001,random,withheld,40,0.706
85001,random,withheld,41,0.714
85001,random,withheld,42,0.721
85001,random,withheld,43,0.736
85001,random,withheld,44,0.747
85001,random,withheld,45,0.758
85001,random,withheld,46,0.769
85001,random,withheld,47,0.776
85001,random,withheld,48,0.786
85001,random,withheld,49,0.799
85001,random,withheld,50,0.81
85001,random,withheld,51,0.821
85001,random,withheld,52,0.833
85001,random,withheld,53,0.847
85001,random,withheld,54,0.856
85001,random,withheld,55,0.87
85001,random,withheld,56,0.884
85001,random,withheld,57,0.892
85001,random,withheld,58,0.901
85001,random,withheld,59,0.907
85001,random,withheld,60,0.918
85001,random,withheld,61,0.926
85001,random,withheld,62,0.931
85001,random,withheld,63,0.942
85001,random,withheld,64,0.948
85001,random,withheld,65,0.952
85001,random,withheld,66,0.963
85001,random,withheld,67,0.97
85001,random,withheld,68,0.976
85001,random,withheld,69,0.987
85001,random,withheld,70,0.992
85001,random,withheld,71,0.992
85001,random,withheld,72,0.993
85001,random,withheld,73,0.994
85001,random,withheld,74,0.994
85001,random,withheld,75,0.995
85001,random,withheld,76,0.996
85001,random,withheld,77,0.996
85001,random,withheld,78,0.996
85001,random,withheld,79,0.997
85001,random,withheld,80,0.997
85001,random,withheld,81,0.997
85001,random,withheld,82,0.998
85001,random,withheld,83,0.998
85001,random,withheld,84,0.999
85001,random,withheld,85,1.0
85001,random,withheld,86,1.0
85001,random,withheld,87,1.0
85001,random,withheld,88,1.0
85001,random,withheld,89,1.0
85001,random,withheld,90,1.0
85001,random,withheld,91,1.0
85001,random,withheld,92,1.0
85001,random,withheld,93,1.0
85001,random,withheld,94,1.0
85001,random,withheld,95,1.0
85001,random,withheld,96,1.0
85001,random,withheld,97,1.0
85001,random,withheld,98,1.0
85001,random,withheld,99,1.0
85001,random,withheld,100,1.0
85001,random,withheld,101,1.0
85001,random,withheld,102,1.0
85001,random,withheld,103,1.0
85001,random,withheld,104,1.0
85001,random,withheld,105,1.0
85001,random,withheld,106,1.0
85001,random,withheld,107,1.0
85001,random,withheld,108,1.0
85001,random,withheld,109,1.0
85001,random,withheld,110,1.0
85001,random,withheld,111,1.0
85001,random,withheld,112,1.0
85001,random,withheld,113,1.0
85001,random,withheld,114,1.0
85001,random,withheld,115,1.0
85001,random,withheld,116,1.0
85001,random,withheld,117,1.0
85001,random,withheld,118,1.0
85001,random,withheld,119,1.0
85001,random,withheld,120,1.0
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.089
85001,random,control,2,0.124
85001,random,control,3,0.148
85001,random,control,4,0.172
85001,random,control,5,0.189
85001,random,control,6,0.216
85001,random,control,7,0.24
85001,random,control,8,0.254
85001,random,control,9,0.27
85001,random,control,10,0.286
85001,random,control,11,0.301
85001,random,control,12,0.324
85001,random,control,13,0.337
85001,random,control,14,0.351
85001,random,control,15,0.372
85001,random,control,16,0.387
85001,random,control,17,0.402
85001,random,control,18,0.42
85001,random,control,19,0.441
85001,random,control,20,0.452
85001,random,control,21,0.471
85001,random,control,22,0.486
85001,random,control,23,0.505
85001,random,control,24,0.511
85001,random,control,25,0.529
85001,random,control,26,0.535
85001,random,control,27,0.547
85001,random,control,28,0.567
85001,random,control,29,0.579
85001,random,control,30,0.591
85001,random,control,31,0.604
85001,random,control,32,0.615
85001,random,control,33,0.626
85001,random,control,34,0.632
85001,random,control,35,0.637
85001,random,control,36,0.645
85001,random,control,37,0.653
85001,random,control,38,0.656
85001,random,control,39,0.663
85001,random,control,40,0.671
85001,random,control,41,0.678
85001,random,control,42,0.69
85001,random,control,43,0.693
85001,random,control,44,0.697
85001,random,control,45,0.705
85001,random,control,46,0.71
85001,random,control,47,0.717
85001,random,control,48,0.721
85001,random,control,49,0.727
85001,random,control,50,0.736
85001,random,control,51,0.739
85001,random,control,52,0.746
85001,random,control,53,0.754
85001,random,control,54,0.759
85001,random,control,55,0.765
85001,random,control,56,0.775
85001,random,control,57,0.785
85001,random,control,58,0.788
85001,random,control,59,0.79
85001,random,control,60,0.795
85001,random,control,61,0.8
85001,random,control,62,0.805
85001,random,control,63,0.81
85001,random,control,64,0.816
85001,random,control,65,0.819
85001,random,control,66,0.823
85001,random,control,67,0.828
85001,random,control,68,0.831
85001,random,control,69,0.842
85001,random,control,70,0.851
85001,random,control,71,0.856
85001,random,control,72,0.86
85001,random,control,73,0.873
85001,random,control,74,0.877
85001,random,control,75,0.881
85001,random,control,76,0.888
85001,random,control,77,0.89
85001,random,control,78,0.896
85001,random,control,79,0.903
85001,random,control,80,0.913
85001,random,control,81,0.923
85001,random,control,82,0.926
85001,random,control,83,0.931
85001,random,control,84,0.937
85001,random,control,85,0.941
85001,random,control,86,0.944
85001,random,control,87,0.95
85001,random,control,88,0.951
85001,random,control,89,0.955
85001,random,control,90,0.958
85001,random,control,91,0.964
85001,random,control,92,0.967
85001,random,control,93,0.969
85001,random,control,94,0.973
85001,random,control,95,0.975
85001,random,control,96,0.975
85001,random,control,97,0.977
85001,random,control,98,0.978
85001,random,control,99,0.983
85001,random,control,100,0.985
85001,random,control,101,0.987
85001,random,control,102,0.991
85001,random,control,103,0.992
85001,random,control,104,0.992
85001,random,control,105,0.992
85001,random,control,106,0.994
85001,random,control,107,0.994
85001,random,control,108,0.995
85001,random,control,109,0.995
85001,random,control,110,0.995
85001,random,control,111,0.996
85001,random,control,112,0.997
85001,random,control,113,0.999
85001,random,control,114,1.0
85001,random,control,115,1.0
85001,random,control,116,1.0
85001,random,control,117,1.0
85001,random,control,118,1.0
85001,random,control,119,1.0
85001,random,control,120,1.0
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.0
85001,withheld,withheld,2,0.002
85001,withheld,withheld,3,0.004
85001,withheld,withheld,4,0.01
85001,withheld,withheld,5,0.013
85001,withheld,withheld,6,0.02
85001,withheld,withheld,7,0.028
85001,withheld,withheld,8,0.038
85001,withheld,withheld,9,0.051
85001,withheld,withheld,10,0.061
85001,withheld,withheld,11,0.077
85001,withheld,withheld,12,0.093
85001,withheld,withheld,13,0.103
85001,withheld,withheld,14,0.118
85001,withheld,withheld,15,0.137
85001,withheld,withheld,16,0.152
85001,withheld,withheld,17,0.171
85001,withheld,withheld,18,0.192
85001,withheld,withheld,19,0.21
85001,withheld,withheld,20,0.222
85001,withheld,withheld,21,0.239
85001,withheld,withheld,22,0.262
85001,withheld,withheld,23,0.278
85001,withheld,withheld,24,0.304
85001,withheld,withheld,25,0.322
85001,withheld,withheld,26,0.34
85001,withheld,withheld,27,0.348
85001,withheld,withheld,28,0.365
85001,withheld,withheld,29,0.378
85001,withheld,withheld,30,0.392
85001,withheld,withheld,31,0.4
85001,withheld,withheld,32,0.416
85001,withheld,withheld,33,0.427
85001,withheld,withheld,34,0.44
85001,withheld,withheld,35,0.45
85001,withheld,withheld,36,0.463
85001,withheld,withheld,37,0.477
85001,withheld,withheld,38,0.491
85001,withheld,withheld,39,0.499
85001,withheld,withheld,40,0.515
85001,withheld,withheld,41,0.53
85001,withheld,withheld,42,0.54
85001,withheld,withheld,43,0.55
85001,withheld,withheld,44,0.563
85001,withheld,withheld,45,0.576
85001,withheld,withheld,46,0.592
85001,withheld,withheld,47,0.605
85001,withheld,withheld,48,0.616
85001,withheld,withheld,49,0.63
85001,withheld,withheld,50,0.641
85001,withheld,withheld,51,0.651
85001,withheld,withheld,52,0.659
85001,withheld,withheld,53,0.669
85001,withheld,withheld,54,0.681
85001,withheld,withheld,55,0.687
85001,withheld,withheld,56,0.699
85001,withheld,withheld,57,0.707
85001,withheld,withheld,58,0.716
85001,withheld,withheld,59,0.723
85001,withheld,withheld,60,0.733
85001,withheld,withheld,61,0.738
85001,withheld,withheld,62,0.741
85001,withheld,withheld,63,0.745
85001,withheld,withheld,64,0.751
85001,withheld,withheld,65,0.756
85001,withheld,withheld,66,0.762
85001,withheld,withheld,67,0.768
85001,withheld,withheld,68,0.774
85001,withheld,withheld,69,0.786
85001,withheld,withheld,70,0.794
85001,withheld,withheld,71,0.799
85001,withheld,withheld,72,0.811
85001,withheld,withheld,73,0.817
85001,withheld,withheld,74,0.819
85001,withheld,withheld,75,0.826
85001,withheld,withheld,76,0.832
85001,withheld,withheld,77,0.842
85001,withheld,withheld,78,0.848
85001,withheld,withheld,79,0.85
85001,withheld,withheld,80,0.855
85001,withheld,withheld,81,0.86
85001,withheld,withheld,82,0.862
85001,withheld,withheld,83,0.87
85001,withheld,withheld,84,0.877
85001,withheld,withheld,85,0.884
85001,withheld,withheld,86,0.891
85001,withheld,withheld,87,0.899
85001,withheld,withheld,88,0.905
85001,withheld,withheld,89,0.914
85001,withheld,withheld,90,0.928
85001,withheld,withheld,91,0.936
85001,withheld,withheld,92,0.944
85001,withheld,withheld,93,0.952
85001,withheld,withheld,94,0.96
85001,withheld,withheld,95,0.97
85001,withheld,withheld,96,0.977
85001,withheld,withheld,97,0.986
85001,withheld,withheld,98,0.995
85001,withheld,withheld,99,0.997
85001,withheld,withheld,100,0.997
85001,withheld,withheld,101,0.999
85001,withheld,withheld,102,1.0
85001,withheld,withheld,103,1.0
85001,withheld,withheld,104,1.0
85001,withheld,withheld,105,1.0
85001,withheld,withheld,106,1.0
85001,withheld,withheld,107,1.0
85001,withheld,withheld,108,1.0
85001,withheld,withheld,109,1.0
85001,withheld,withheld,110,1.0
85001,withheld,withheld,111,1.0
85001,withheld,withheld,112,1.0
85001,withheld,withheld,113,1.0
85001,withheld,withheld,114,1.0
85001,withheld,withheld,115,1.0
85001,withheld,withheld,116,1.0
85001,withheld,withheld,117,1.0
85001,withheld,withheld,118,1.0
85001,withheld,withheld,119,1.0
85001,withheld,withheld,120,1.0
85001,withheld,withheld,121,1.0
85001,withheld,withheld,122,1.0
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.052
85001,withheld,control,2,0.092
85001,withheld,control,3,0.125
85001,withheld,control,4,0.143
85001,withheld,control,5,0.165
85001,withheld,control,6,0.189
85001,withheld,control,7,0.209
85001,withheld,control,8,0.221
85001,withheld,control,9,0.242
85001,withheld,control,10,0.269
85001,withheld,control,11,0.291
85001,withheld,control,12,0.305
85001,withheld,control,13,0.323
85001,withheld,control,14,0.342
85001,withheld,control,15,0.364
85001,withheld,control,16,0.378
85001,withheld,control,17,0.392
85001,withheld,control,18,0.417
85001,withheld,control,19,0.437
85001,withheld,control,20,0.459
85001,withheld,control,21,0.471
85001,withheld,control,22,0.483
85001,withheld,control,23,0.499
85001,withheld,control,24,0.513
85001,withheld,control,25,0.523
85001,withheld,control,26,0.533
85001,withheld,control,27,0.544
85001,withheld,control,28,0.56
85001,withheld,control,29,0.568
85001,withheld,control,30,0.579
85001,withheld,control,31,0.586
85001,withheld,control,32,0.603
85001,withheld,control,33,0.61
85001,withheld,control,34,0.623
85001,withheld,control,35,0.63
85001,withheld,control,36,0.64
85001,withheld,control,37,0.648
85001,withheld,control,38,0.654
85001,withheld,control,39,0.667
85001,withheld,control,40,0.677
85001,withheld,control,41,0.687
85001,withheld,control,42,0.696
85001,withheld,control,43,0.704
85001,withheld,control,44,0.717
85001,withheld,control,45,0.723
85001,withheld,control,46,0.727
85001,withheld,control,47,0.733
85001,withheld,control,48,0.742
85001,withheld,control,49,0.749
85001,withheld,control,50,0.756
85001,withheld,control,51,0.762
85001,withheld,control,52,0.772
85001,withheld,control,53,0.773
85001,withheld,control,54,0.782
85001,withheld,control,55,0.79
85001,withheld,control,56,0.797
